SOURCE_ID,DATE,ACRES_REQUESTED,ACRES_COMPLETED,BURN_NAME,BURNTYPE_REPORTED,ENTITY_REQUESTING,LAT_PERMIT,LON_PERMIT,TONS,BURN_STATUS
170129,2015-11-10,20,0,Nickleplate,Other Mechanical,US Forest Service,48.636,-116.967,0,Incomplete
154977,2015-11-10,10,9,soldier creek wui,Hand Piles,US Forest Service,43.4811,-114.854,135,Complete
171671,2015-11-10,10,0,Pebble Basin Handpiles,Hand Piles,US Forest Service,42.7273,-112.06,0,Incomplete
173822,2015-11-10,5,0,Bumblebee Campground Piles,Hand Piles,US Forest Service,47.6337,-116.281,0,Incomplete
173190,2015-11-10,15,0,North Pebble Handpiles,Hand Piles,US Forest Service,42.8343,-112.124,0,Incomplete
170127,2015-11-10,20,0,Lakeview,Other Mechanical,US Forest Service,48.62,-116.938,0,Incomplete
172361,2015-11-10,5,5,Westside Restoration Unit 36,Hand Piles,US Forest Service,44.5312,-116.114,15,Complete
172360,2015-11-10,16,0,Westside Restoration Unit 35,Hand Piles,US Forest Service,44.5291,-116.113,0,Incomplete
168263,2015-11-10,30,0,Gold Crown South,Other Mechanical,US Forest Service,48.231,-116.466,0,Incomplete
168883,2015-11-10,50,10,Boise Ridge Piles,Hand Piles,US Forest Service,43.763,-116.126,500,Complete
97006,2015-11-10,2,0,Big Smoky Homes,Hand Piles,US Forest Service,43.6082,-114.875,0,Incomplete
169393,2015-11-10,80,50,"Snow Way E3, G1, G3, G5, G11, G10 Exc Piles",Other Mechanical,US Forest Service,48.696,-116.469,1750,Complete
97202,2015-11-10,1,1,Hwy. 75 West KRD Hand/machine piles,Hand Piles,US Forest Service,43.666,-114.436,1,Complete
154977,2015-11-11,5,1,soldier creek wui,Hand Piles,US Forest Service,43.4811,-114.854,15,Complete
167461,2015-11-11,42,0,Cherry Pit Unit 24,Dozer Piles,US Forest Service,46.847,-116.427,0,Incomplete
159669,2015-11-11,1,0,White White Piles Low,Other Mechanical,US Forest Service,46.3612,-115.705,0,Incomplete
154977,2015-11-12,5,0,soldier creek wui,Hand Piles,US Forest Service,43.4811,-114.854,0,Incomplete
172412,2015-11-12,20,0,Liberal Willow Pile Burn,Hand Piles,US Forest Service,43.5722,-114.745,0,Incomplete
172353,2015-11-12,4,0,Westside Restoration Unit 4,Hand Piles,US Forest Service,44.5855,-116.149,0,Incomplete
173822,2015-11-12,2,2,Bumblebee Campground Piles,Hand Piles,US Forest Service,47.6337,-116.281,20,Complete
159669,2015-11-12,1,0,White White Piles Low,Other Mechanical,US Forest Service,46.3612,-115.705,0,Incomplete
171916,2015-11-12,3,2,Ruby Copper Landings,Landings,US Forest Service,48.9881,-116.135,200,Complete
173190,2015-11-12,15,5,North Pebble Handpiles,Hand Piles,US Forest Service,42.8343,-112.124,150,Complete
170129,2015-11-12,20,10,Nickleplate,Other Mechanical,US Forest Service,48.636,-116.967,150,Complete
94032,2015-11-12,4,2,Westside Admin. Burns,Hand Piles,US Forest Service,42.6967,-112.35,56,Complete
168883,2015-11-12,75,0,Boise Ridge Piles,Hand Piles,US Forest Service,43.763,-116.126,0,Incomplete
170127,2015-11-12,20,10,Lakeview,Other Mechanical,US Forest Service,48.62,-116.938,150,Complete
172341,2015-11-12,30,15,Gold Crown,Understory,US Forest Service,48.252,-116.473,432.75,Complete
167468,2015-11-12,79,20,Bear Stew Unit 9,Dozer Piles,US Forest Service,46.849,-116.584,800,Complete
172821,2015-11-13,2,0,Twenty Mile Landings,Landings,US Forest Service,48.576,-116.262,0,Incomplete
97018,2015-11-13,50,0,Shake Creek Area Piles,Hand Piles,US Forest Service,43.6108,-115.153,0,Incomplete
172353,2015-11-13,4,1,Westside Restoration Unit 4,Hand Piles,US Forest Service,44.5855,-116.149,2,Complete
170234,2015-11-13,3,3,Jungle Trail,Landings,US Forest Service,45.7355,-115.287,60,Complete
172571,2015-11-13,10,10,Quagmire Salvage Landings,Landings,US Forest Service,45.6035,-115.433,100,Complete
170129,2015-11-13,40,5,Nickleplate,Other Mechanical,US Forest Service,48.636,-116.967,75,Complete
159669,2015-11-13,1,0,White White Piles Low,Other Mechanical,US Forest Service,46.3612,-115.705,0,Incomplete
172412,2015-11-13,20,10,Liberal Willow Pile Burn,Hand Piles,US Forest Service,43.5722,-114.745,150,Complete
168263,2015-11-16,30,0,Gold Crown South,Other Mechanical,US Forest Service,48.231,-116.466,0,Incomplete
171916,2015-11-16,1,0,Ruby Copper Landings,Landings,US Forest Service,48.9881,-116.135,0,Incomplete
172412,2015-11-16,20,0,Liberal Willow Pile Burn,Hand Piles,US Forest Service,43.5722,-114.745,0,Incomplete
170127,2015-11-16,20,0,Lakeview,Other Mechanical,US Forest Service,48.62,-116.938,0,Incomplete
173822,2015-11-16,3,8,Bumblebee Campground Piles,Hand Piles,US Forest Service,47.6337,-116.281,80,Complete
170129,2015-11-16,10,0,Nickleplate,Other Mechanical,US Forest Service,48.636,-116.967,0,Incomplete
167461,2015-11-16,42,2,Cherry Pit Unit 24,Dozer Piles,US Forest Service,46.847,-116.427,80,Complete
167468,2015-11-16,59,59,Bear Stew Unit 9,Dozer Piles,US Forest Service,46.849,-116.584,2360,Complete
172360,2015-11-16,2,2,Westside Restoration Unit 35,Hand Piles,US Forest Service,44.5291,-116.113,10,Complete
171038,2015-11-17,2,0,Grizzly,Hand Piles,US Forest Service,44.7961,-113.295,0,Incomplete
167461,2015-11-17,42,0,Cherry Pit Unit 24,Dozer Piles,US Forest Service,46.847,-116.427,0,Incomplete
167468,2015-11-17,59,0,Bear Stew Unit 9,Dozer Piles,US Forest Service,46.849,-116.584,0,Incomplete
165209,2015-11-17,10,0,Administrative Piles (Albion),Landings,US Forest Service,42.3228,-113.637,0,Incomplete
154977,2015-11-17,30,0,soldier creek wui,Hand Piles,US Forest Service,43.4811,-114.854,0,Incomplete
167250,2015-11-17,10,0,West Side spring PIPO underburn,Understory,US Forest Service,43.3613,-115.135,0,Incomplete
172412,2015-11-17,20,0,Liberal Willow Pile Burn,Hand Piles,US Forest Service,43.5722,-114.745,0,Incomplete
172353,2015-11-17,3,3,Westside Restoration Unit 4,Hand Piles,US Forest Service,44.5855,-116.149,6,Complete
172356,2015-11-17,1,1,Westside Restoration Unit 8A,Hand Piles,US Forest Service,44.5748,-116.149,1,Complete
173490,2015-11-18,2,2,Robo Elk Stew 29,Landings,US Forest Service,46.7617,-116.2,100,Complete
161659,2015-11-18,10,0,Abes Landings,Landings,US Forest Service,46.8982,-116.407,0,Incomplete
167468,2015-11-18,59,0,Bear Stew Unit 9,Dozer Piles,US Forest Service,46.849,-116.584,0,Incomplete
165208,2015-11-18,5,0,Administative Piles (Cassia),Hand Piles,US Forest Service,42.179,-114.293,0,Incomplete
172360,2015-11-18,3,3,Westside Restoration Unit 35,Hand Piles,US Forest Service,44.5291,-116.113,15,Complete
154977,2015-11-18,30,12,soldier creek wui,Hand Piles,US Forest Service,43.4811,-114.854,180,Complete
167250,2015-11-18,15,0,West Side spring PIPO underburn,Understory,US Forest Service,43.3613,-115.135,0,Incomplete
159669,2015-11-18,1,0,White White Piles Low,Other Mechanical,US Forest Service,46.3612,-115.705,0,Incomplete
167461,2015-11-18,42,10,Cherry Pit Unit 24,Dozer Piles,US Forest Service,46.847,-116.427,400,Complete
172821,2015-11-19,2,2,Twenty Mile Landings,Landings,US Forest Service,48.576,-116.262,200,Complete
172360,2015-11-19,11,11,Westside Restoration Unit 35,Hand Piles,US Forest Service,44.5291,-116.113,55,Complete
161659,2015-11-19,10,2,Abes Landings,Landings,US Forest Service,46.8982,-116.407,100,Complete
173490,2015-11-19,2,0,Robo Elk Stew 29,Landings,US Forest Service,46.7617,-116.2,0,Incomplete
167250,2015-11-20,30,10,West Side spring PIPO underburn,Understory,US Forest Service,43.3613,-115.135,202,Complete
165209,2015-11-21,10,0,Administrative Piles (Albion),Landings,US Forest Service,42.3228,-113.637,0,Incomplete
168449,2015-11-23,2,2,Reed Ranch Piles,Hand Piles,US Forest Service,44.8974,-115.709,16,Complete
167250,2015-11-23,15,7,West Side spring PIPO underburn,Understory,US Forest Service,43.3613,-115.135,141.4,Complete
167250,2015-11-24,5,3,West Side spring PIPO underburn,Understory,US Forest Service,43.3613,-115.135,60.599999999999994,Complete
165208,2015-11-24,18,0,Administative Piles (Cassia),Hand Piles,US Forest Service,42.179,-114.293,0,Incomplete
165209,2015-11-24,15,0,Administrative Piles (Albion),Landings,US Forest Service,42.3228,-113.637,0,Incomplete
169388,2015-11-24,7,1,Templemental 5 Mechanical,Other Mechanical,US Forest Service,48.8114,-116.274,50,Complete
166857,2015-11-24,1,0,Mores South Landings,Landings,US Forest Service,43.8271,-115.768,0,Incomplete
165179,2015-11-24,1,1,Alder Creek/Star Ranch,Landings,US Forest Service,43.9589,-115.95,10,Complete
167250,2015-11-25,5,5,West Side spring PIPO underburn,Understory,US Forest Service,43.3613,-115.135,101,Complete
165209,2015-12-01,15,0,Administrative Piles (Albion),Landings,US Forest Service,42.3228,-113.637,0,Incomplete
165179,2015-12-01,5,0,Alder Creek/Star Ranch,Landings,US Forest Service,43.9589,-115.95,0,Incomplete
166857,2015-12-01,5,0,Mores South Landings,Landings,US Forest Service,43.8271,-115.768,0,Incomplete
166857,2015-12-02,5,0,Mores South Landings,Landings,US Forest Service,43.8271,-115.768,0,Incomplete
165179,2015-12-02,5,0,Alder Creek/Star Ranch,Landings,US Forest Service,43.9589,-115.95,0,Incomplete
165209,2015-12-02,20,0,Administrative Piles (Albion),Landings,US Forest Service,42.3228,-113.637,0,Incomplete
165179,2015-12-03,5,5,Alder Creek/Star Ranch,Landings,US Forest Service,43.9589,-115.95,50,Complete
165209,2015-12-03,15,15,Administrative Piles (Albion),Landings,US Forest Service,42.3228,-113.637,450,Complete
173960,2015-12-03,5,0,ROBO-STEW RD1452 ROW LANDINGS,Rights of Way,US Forest Service,46.758,-116.189,0,Incomplete
173961,2015-12-03,5,5,Beech Hollow Handpiles,Hand Piles,US Forest Service,42.6517,-112.046,150,Complete
166857,2015-12-03,5,0,Mores South Landings,Landings,US Forest Service,43.8271,-115.768,0,Incomplete
165208,2015-12-07,19,15,Administative Piles (Cassia),Hand Piles,US Forest Service,42.179,-114.293,75,Complete
165209,2015-12-08,20,0,Administrative Piles (Albion),Landings,US Forest Service,42.3228,-113.637,0,Incomplete
165209,2015-12-09,5,5,Administrative Piles (Albion),Landings,US Forest Service,42.3228,-113.637,150,Complete
162380,2015-12-09,3,3,Salmon Firewood Piles,Hand Piles,US Forest Service,45.0919,-114.067,15,Complete
173961,2015-12-10,5,2,Beech Hollow Handpiles,Hand Piles,US Forest Service,42.6517,-112.046,60,Complete
173961,2015-12-14,10,3,Beech Hollow Handpiles,Hand Piles,US Forest Service,42.6517,-112.046,90,Complete
172310,2015-12-14,5,1,Montpelier Admin Piles,Hand Piles,US Forest Service,42.2552,-111.535,10,Complete
172310,2015-12-15,5,2,Montpelier Admin Piles,Hand Piles,US Forest Service,42.2552,-111.535,20,Complete
173960,2015-12-16,5,1,ROBO-STEW RD1452 ROW LANDINGS,Rights of Way,US Forest Service,46.758,-116.189,30,Complete
173961,2016-02-24,10,0,Beech Hollow Handpiles,Hand Piles,US Forest Service,42.6517,-112.046,0,Incomplete
173961,2016-02-25,10,0,Beech Hollow Handpiles,Hand Piles,US Forest Service,42.6517,-112.046,0,Incomplete
165208,2016-03-08,3,0,Administative Piles (Cassia),Hand Piles,US Forest Service,42.179,-114.293,0,Incomplete
173961,2016-03-09,10,0,Beech Hollow Handpiles,Hand Piles,US Forest Service,42.6517,-112.046,0,Incomplete
173961,2016-03-10,5,5,Beech Hollow Handpiles,Hand Piles,US Forest Service,42.6517,-112.046,150,Complete
174089,2016-04-04,10,0,2016 DUBD Spring Pile Burns,Hand Piles,US Forest Service,44.4947,-111.842,0,Incomplete
174059,2016-04-04,25,0,Humbug RX,Broadcast,US Forest Service,45.5205,-114.038,0,Incomplete
172850,2016-04-06,50,20,Crooked East Unit-Weasel Rx,Broadcast,US Forest Service,44.92099,-116.63583,404,Complete
174059,2016-04-06,100,50,Humbug RX,Broadcast,US Forest Service,45.5205,-114.038,487.5,Complete
173961,2016-04-06,10,10,Beech Hollow Handpiles,Hand Piles,US Forest Service,42.6517,-112.046,300,Complete
174059,2016-04-07,800,800,Humbug RX,Broadcast,US Forest Service,45.5205,-114.038,7800,Complete
172850,2016-04-07,50,20,Crooked East Unit-Weasel Rx,Broadcast,US Forest Service,44.92099,-116.63583,404,Complete
174135,2016-04-08,3,0,Palouse RD Compound,Understory,US Forest Service,46.9301,-116.911,0,Incomplete
172850,2016-04-08,75,45,Crooked East Unit-Weasel Rx,Broadcast,US Forest Service,44.92099,-116.63583,909,Complete
174059,2016-04-08,1000,1000,Humbug RX,Broadcast,US Forest Service,45.5205,-114.038,9750,Complete
174061,2016-04-08,40,40,Ruby Copper Natural Fuels,Understory,US Forest Service,48.9862,-116.164,1154,Complete
172850,2016-04-09,75,75,Crooked East Unit-Weasel Rx,Broadcast,US Forest Service,44.92099,-116.63583,1515,Complete
174059,2016-04-09,50,0,Humbug RX,Broadcast,US Forest Service,45.5205,-114.038,0,Incomplete
171763,2016-04-09,145,145,Dinosauer Burn,Understory,US Forest Service,48.9647,-116.143,6285.75,Complete
172850,2016-04-10,75,75,Crooked East Unit-Weasel Rx,Broadcast,US Forest Service,44.92099,-116.63583,1515,Complete
172850,2016-04-11,75,0,Crooked East Unit-Weasel Rx,Broadcast,US Forest Service,44.92099,-116.63583,0,Incomplete
167430,2016-04-11,15,15,Abes Animals Unit 43,Broadcast,US Forest Service,46.9,-116.451,925.8,Complete
174138,2016-04-11,40,0,Whitman Creek Plantations,Understory,US Forest Service,45.9102,-115.918,0,Incomplete
172341,2016-04-12,37,0,Gold Crown,Understory,US Forest Service,48.252,-116.473,0,Incomplete
167430,2016-04-12,15,0,Abes Animals Unit 43,Broadcast,US Forest Service,46.9,-116.451,0,Incomplete
165471,2016-04-12,24,0,South Grouse 16,Understory,US Forest Service,48.176,-116.478,0,Incomplete
172342,2016-04-12,24,0,South Grouse North,Understory,US Forest Service,48.1779,-116.496,0,Incomplete
174140,2016-04-13,1,0,Eagle Piles,Landings,US Forest Service,47.648,-115.906,0,Incomplete
174089,2016-04-13,10,2,2016 DUBD Spring Pile Burns,Hand Piles,US Forest Service,44.4947,-111.842,14,Complete
64341,2016-04-16,1,2,Fenn,Landings,US Forest Service,46.0986,-115.547,258.7,Complete
170583,2016-04-18,5,0,Blue Alder Block 4,Understory,US Forest Service,47.6872,-116.622,0,Incomplete
174141,2016-04-18,2,0,Deerfoot 28 and 29,Understory,US Forest Service,47.7513,-116.665,0,Incomplete
172849,2016-04-18,30,30,Weiser River Fuels Rx,Broadcast,US Forest Service,44.8912,-116.39,411,Complete
172850,2016-04-18,50,0,Crooked East Unit-Weasel Rx,Broadcast,US Forest Service,44.92099,-116.63583,0,Incomplete
174059,2016-04-19,50,50,Humbug RX,Broadcast,US Forest Service,45.5205,-114.038,487.5,Complete
174138,2016-04-19,25,20,Whitman Creek Plantations,Understory,US Forest Service,45.9102,-115.918,382,Complete
171737,2016-04-19,38,15,Blue Alder Block 5,Understory,US Forest Service,47.6756,-116.614,432.75,Complete
172342,2016-04-19,35,0,South Grouse North,Understory,US Forest Service,48.1779,-116.496,0,Incomplete
172341,2016-04-19,39,0,Gold Crown,Understory,US Forest Service,48.252,-116.473,0,Incomplete
174129,2016-04-19,59,0,West Gold Restoration/Golden Pond/Prospect,Broadcast,US Forest Service,47.9136,-116.516,0,Incomplete
174088,2016-04-19,7,2,AIPD 2016 Spring Pile Burns,Hand Piles,US Forest Service,44.2853,-111.483,12,Complete
172650,2016-04-19,2,0,Deerfoot Unit 54,Understory,US Forest Service,47.8114,-116.631,0,Incomplete
167430,2016-04-19,15,5,Abes Animals Unit 43,Broadcast,US Forest Service,46.9,-116.451,308.6,Complete
170127,2016-04-19,1,1,Lakeview,Other Mechanical,US Forest Service,48.62,-116.938,15,Complete
172849,2016-04-19,30,30,Weiser River Fuels Rx,Broadcast,US Forest Service,44.8912,-116.39,411,Complete
170583,2016-04-19,75,65,Blue Alder Block 4,Understory,US Forest Service,47.6872,-116.622,1875.25,Complete
165354,2016-04-20,55,40,Blue Alder Units F-55 and 56,Understory,US Forest Service,47.6999,-116.64,1154,Complete
172392,2016-04-20,50,50,Middle Black 5 Jackpot,Jackpot,US Forest Service,46.7492,-115.315,1442.5,Complete
167430,2016-04-20,20,20,Abes Animals Unit 43,Broadcast,US Forest Service,46.9,-116.451,1234.4,Complete
164157,2016-04-20,45,0,TD South,Understory,US Forest Service,47.9812,-116.429,0,Incomplete
170575,2016-04-20,50,0,Fourth of July Complex,Understory,US Forest Service,47.6305,-116.529,0,Incomplete
170584,2016-04-20,50,0,"Blue Alder Units F74, R27 and R3",Understory,US Forest Service,47.6944,-116.644,0,Incomplete
172501,2016-04-20,13,0,"Northern Prairie 74,75,81",Understory,US Forest Service,48.9711,-116.275,0,Incomplete
172818,2016-04-20,68,0,"Twenty Mile 2,35,36,37, and 55",Understory,US Forest Service,48.5752,-116.276,0,Incomplete
172849,2016-04-20,100,0,Weiser River Fuels Rx,Broadcast,US Forest Service,44.8912,-116.39,0,Incomplete
159668,2016-04-20,12,12,White White Low,Understory,US Forest Service,46.3612,-115.705,572.4000000000001,Complete
172342,2016-04-20,59,35,South Grouse North,Understory,US Forest Service,48.1779,-116.496,1009.75,Complete
174138,2016-04-20,25,25,Whitman Creek Plantations,Understory,US Forest Service,45.9102,-115.918,477.50000000000006,Complete
172341,2016-04-20,79,6,Gold Crown,Understory,US Forest Service,48.252,-116.473,173.10000000000002,Complete
165355,2016-04-20,16,5,Blue Alder Unit F-75,Understory,US Forest Service,47.6988,-116.632,144.25,Complete
159672,2016-04-20,3,2,White White Piles High,Other Mechanical,US Forest Service,46.3612,-115.705,10,Complete
174059,2016-04-20,50,50,Humbug RX,Broadcast,US Forest Service,45.5205,-114.038,487.5,Complete
174129,2016-04-21,259,259,West Gold Restoration/Golden Pond/Prospect,Broadcast,US Forest Service,47.9136,-116.516,7472.1500000000005,Complete
172849,2016-04-21,200,0,Weiser River Fuels Rx,Broadcast,US Forest Service,44.8912,-116.39,0,Incomplete
172818,2016-04-21,54,54,"Twenty Mile 2,35,36,37, and 55",Understory,US Forest Service,48.5752,-116.276,3393.9,Complete
172341,2016-04-21,30,0,Gold Crown,Understory,US Forest Service,48.252,-116.473,0,Incomplete
174143,2016-04-21,49,49,Deerfoot 23 and 24,Understory,US Forest Service,47.7546,-116.633,989.8,Complete
174138,2016-04-21,20,20,Whitman Creek Plantations,Understory,US Forest Service,45.9102,-115.918,382,Complete
167422,2016-04-21,11,0,Abes Animals 26,Broadcast,US Forest Service,46.898,-116.417,0,Incomplete
159670,2016-04-21,25,0,White White High,Understory,US Forest Service,46.3612,-115.705,0,Incomplete
172392,2016-04-21,10,15,Middle Black 5 Jackpot,Jackpot,US Forest Service,46.7492,-115.315,432.75,Complete
164157,2016-04-21,45,20,TD South,Understory,US Forest Service,47.9812,-116.429,1257,Complete
172650,2016-04-21,147,0,Deerfoot Unit 54,Understory,US Forest Service,47.8114,-116.631,0,Incomplete
167430,2016-04-21,31,18,Abes Animals Unit 43,Broadcast,US Forest Service,46.9,-116.451,1110.96,Complete
167422,2016-04-22,11,0,Abes Animals 26,Broadcast,US Forest Service,46.898,-116.417,0,Incomplete
164157,2016-04-22,45,5,TD South,Understory,US Forest Service,47.9812,-116.429,314.25,Complete
174129,2016-04-22,50,0,West Gold Restoration/Golden Pond/Prospect,Broadcast,US Forest Service,47.9136,-116.516,0,Incomplete
172341,2016-04-22,30,0,Gold Crown,Understory,US Forest Service,48.252,-116.473,0,Incomplete
174141,2016-04-22,41,0,Deerfoot 28 and 29,Understory,US Forest Service,47.7513,-116.665,0,Incomplete
174146,2016-04-22,23,23,Blue Alder 26,Understory,US Forest Service,47.6961,-116.53,663.5500000000001,Complete
174089,2016-04-26,15,0,2016 DUBD Spring Pile Burns,Hand Piles,US Forest Service,44.4947,-111.842,0,Incomplete
173826,2016-04-27,15,0,Blue Alder Unit 24,Understory,US Forest Service,47.6986,-116.527,0,Incomplete
174146,2016-04-27,23,0,Blue Alder 26,Understory,US Forest Service,47.6961,-116.53,0,Incomplete
174141,2016-04-27,20,0,Deerfoot 28 and 29,Understory,US Forest Service,47.7513,-116.665,0,Incomplete
174140,2016-04-27,1,1,Eagle Piles,Landings,US Forest Service,47.648,-115.906,40,Complete
173826,2016-04-28,20,0,Blue Alder Unit 24,Understory,US Forest Service,47.6986,-116.527,0,Incomplete
174146,2016-04-28,10,0,Blue Alder 26,Understory,US Forest Service,47.6961,-116.53,0,Incomplete
174156,2016-04-28,20,0,Blue Alder Unit 25,Understory,US Forest Service,47.7048,-116.538,0,Incomplete
174141,2016-04-28,25,0,Deerfoot 28 and 29,Understory,US Forest Service,47.7513,-116.665,0,Incomplete
172849,2016-05-02,100,125,Weiser River Fuels Rx,Broadcast,US Forest Service,44.8912,-116.39,1712.5,Complete
174156,2016-05-02,15,0,Blue Alder Unit 25,Understory,US Forest Service,47.7048,-116.538,0,Incomplete
164157,2016-05-03,20,10,TD South,Understory,US Forest Service,47.9812,-116.429,628.5,Complete
172341,2016-05-03,30,27,Gold Crown,Understory,US Forest Service,48.252,-116.473,778.95,Complete
165430,2016-05-03,50,26,MAMMOTH/White Knob Fuels Reduction,Understory,US Forest Service,43.8881,-113.7,750.1,Complete
172501,2016-05-03,13,0,"Northern Prairie 74,75,81",Understory,US Forest Service,48.9711,-116.275,0,Incomplete
167422,2016-05-03,11,0,Abes Animals 26,Broadcast,US Forest Service,46.898,-116.417,0,Incomplete
174141,2016-05-03,20,41,Deerfoot 28 and 29,Understory,US Forest Service,47.7513,-116.665,828.1999999999999,Complete
173826,2016-05-03,20,20,Blue Alder Unit 24,Understory,US Forest Service,47.6986,-116.527,577,Complete
174156,2016-05-03,15,0,Blue Alder Unit 25,Understory,US Forest Service,47.7048,-116.538,0,Incomplete
172501,2016-05-04,11,11,"Northern Prairie 74,75,81",Understory,US Forest Service,48.9711,-116.275,317.35,Complete
172341,2016-05-04,30,10,Gold Crown,Understory,US Forest Service,48.252,-116.473,288.5,Complete
172393,2016-05-04,29,0,Middle Black 8 Broadcast,Broadcast,US Forest Service,46.8647,-115.131,0,Incomplete
173826,2016-05-04,15,22,Blue Alder Unit 24,Understory,US Forest Service,47.6986,-116.527,634.7,Complete
164156,2016-05-04,15,5,TD Central,Understory,US Forest Service,48.0126,-116.434,314.25,Complete
174141,2016-05-04,15,0,Deerfoot 28 and 29,Understory,US Forest Service,47.7513,-116.665,0,Incomplete
174156,2016-05-04,31,31,Blue Alder Unit 25,Understory,US Forest Service,47.7048,-116.538,894.35,Complete
167422,2016-05-04,11,0,Abes Animals 26,Broadcast,US Forest Service,46.898,-116.417,0,Incomplete
166995,2016-05-04,180,10,Horsethief Project,Understory,US Forest Service,44.5349,-115.875,202,Complete
174160,2016-05-05,24,0,Hoodoo Unit 5,Understory,US Forest Service,47.7293,-116.492,0,Incomplete
172849,2016-05-05,300,100,Weiser River Fuels Rx,Broadcast,US Forest Service,44.8912,-116.39,1370,Complete
172341,2016-05-05,30,0,Gold Crown,Understory,US Forest Service,48.252,-116.473,0,Incomplete
167422,2016-05-05,11,0,Abes Animals 26,Broadcast,US Forest Service,46.898,-116.417,0,Incomplete
174159,2016-05-05,18,0,Hoodoo Unit1,Understory,US Forest Service,47.7484,-116.518,0,Incomplete
167422,2016-05-06,11,0,Abes Animals 26,Broadcast,US Forest Service,46.898,-116.417,0,Incomplete
174161,2016-05-06,10,0,Hoodoo Unit 4,Understory,US Forest Service,47.7428,-116.52,0,Incomplete
172850,2016-05-09,150,0,Crooked East Unit-Weasel Rx,Broadcast,US Forest Service,44.92099,-116.63583,0,Incomplete
172341,2016-05-09,28,0,Gold Crown,Understory,US Forest Service,48.252,-116.473,0,Incomplete
172850,2016-05-10,150,0,Crooked East Unit-Weasel Rx,Broadcast,US Forest Service,44.92099,-116.63583,0,Incomplete
174161,2016-05-10,10,0,Hoodoo Unit 4,Understory,US Forest Service,47.7428,-116.52,0,Incomplete
174161,2016-05-11,10,0,Hoodoo Unit 4,Understory,US Forest Service,47.7428,-116.52,0,Incomplete
174159,2016-05-11,10,0,Hoodoo Unit1,Understory,US Forest Service,47.7484,-116.518,0,Incomplete
167422,2016-05-11,11,0,Abes Animals 26,Broadcast,US Forest Service,46.898,-116.417,0,Incomplete
172850,2016-05-11,150,150,Crooked East Unit-Weasel Rx,Broadcast,US Forest Service,44.92099,-116.63583,3030,Complete
167422,2016-05-12,11,0,Abes Animals 26,Broadcast,US Forest Service,46.898,-116.417,0,Incomplete
174159,2016-05-12,10,0,Hoodoo Unit1,Understory,US Forest Service,47.7484,-116.518,0,Incomplete
174160,2016-05-12,10,0,Hoodoo Unit 5,Understory,US Forest Service,47.7293,-116.492,0,Incomplete
174161,2016-05-12,10,4,Hoodoo Unit 4,Understory,US Forest Service,47.7428,-116.52,369.4,Complete
172393,2016-05-13,29,29,Middle Black 8 Broadcast,Broadcast,US Forest Service,46.8647,-115.131,1257.15,Complete
172850,2016-05-13,200,5,Crooked East Unit-Weasel Rx,Broadcast,US Forest Service,44.92099,-116.63583,101,Complete
167422,2016-05-13,11,11,Abes Animals 26,Broadcast,US Forest Service,46.898,-116.417,678.92,Complete
174160,2016-05-13,10,0,Hoodoo Unit 5,Understory,US Forest Service,47.7293,-116.492,0,Incomplete
174159,2016-05-13,10,0,Hoodoo Unit1,Understory,US Forest Service,47.7484,-116.518,0,Incomplete
174161,2016-05-13,10,0,Hoodoo Unit 4,Understory,US Forest Service,47.7428,-116.52,0,Incomplete
174159,2016-05-14,8,0,Hoodoo Unit1,Understory,US Forest Service,47.7484,-116.518,0,Incomplete
174160,2016-05-14,10,0,Hoodoo Unit 5,Understory,US Forest Service,47.7293,-116.492,0,Incomplete
174161,2016-05-14,10,5,Hoodoo Unit 4,Understory,US Forest Service,47.7428,-116.52,461.75,Complete
174161,2016-05-16,10,0,Hoodoo Unit 4,Understory,US Forest Service,47.7428,-116.52,0,Incomplete
174159,2016-05-16,8,0,Hoodoo Unit1,Understory,US Forest Service,47.7484,-116.518,0,Incomplete
174160,2016-05-16,10,0,Hoodoo Unit 5,Understory,US Forest Service,47.7293,-116.492,0,Incomplete
174159,2016-05-17,10,8,Hoodoo Unit1,Understory,US Forest Service,47.7484,-116.518,230.8,Complete
174160,2016-05-17,10,0,Hoodoo Unit 5,Understory,US Forest Service,47.7293,-116.492,0,Incomplete
174161,2016-05-17,10,10,Hoodoo Unit 4,Understory,US Forest Service,47.7428,-116.52,923.5,Complete
174161,2016-05-19,10,0,Hoodoo Unit 4,Understory,US Forest Service,47.7428,-116.52,0,Incomplete
159756,2016-05-19,6,0,Mores South,Understory,US Forest Service,43.8292,-115.732,0,Incomplete
174165,2016-05-19,10,5,HooDoo Unit 14,Understory,US Forest Service,47.7402,-116.492,461.75,Complete
174163,2016-05-19,10,32,Hoodoo Unit 3,Understory,US Forest Service,47.7413,-116.51,2955.2,Complete
174161,2016-05-20,10,4,Hoodoo Unit 4,Understory,US Forest Service,47.7428,-116.52,369.4,Complete
174160,2016-05-20,10,0,Hoodoo Unit 5,Understory,US Forest Service,47.7293,-116.492,0,Incomplete
174159,2016-05-20,10,10,Hoodoo Unit1,Understory,US Forest Service,47.7484,-116.518,288.5,Complete
171038,2016-05-24,10,10,Grizzly,Hand Piles,US Forest Service,44.7961,-113.295,20,Complete
174088,2016-05-25,13,0,AIPD 2016 Spring Pile Burns,Hand Piles,US Forest Service,44.2853,-111.483,0,Incomplete
