SOURCE_ID,DATE,PERMITTED_ACRES,COMPLETED_ACRES,BURN_NAME,BURNTYPE_REPORTED,ENTITY_REQUESTING,LAT_PERMIT,LON_PERMIT,TONS
173962,2017-09-27,5,5,Roadside 6 Tobacco Roots,Landings,US Forest Service,45.5484,-111.907,60
176584,2017-09-27,6,0,Red Cliff CG,Hand Piles,US Forest Service,45.1772,-111.241,0
175471,2017-09-28,7,7,Huey 253 Broadcast,Broadcast,US Forest Service,48.0143,-114.334,201.95000000000002
164673,2017-09-28,12,4,Battle Ridge/Fairy Lake area,Hand Piles,US Forest Service,45.9087,-110.928,100
173962,2017-09-28,12,12,Roadside 6 Tobacco Roots,Landings,US Forest Service,45.5484,-111.907,144
174329,2017-09-29,32,0,Huey 287 Broadcast,Broadcast,US Forest Service,47.9828,-114.311,0
172179,2017-09-29,47,0,Barrette 11,Jackpot,US Forest Service,47.1429,-114.558,0
170720,2017-09-29,55,55,Barrette 5,Jackpot,US Forest Service,47.1435,-114.552,1805.1
175471,2017-09-29,7,0,Huey 253 Broadcast,Broadcast,US Forest Service,48.0143,-114.334,0
176552,2017-09-29,10,10,Seed Orchard,Hand Piles,US Forest Service,45.4739,-111.156,180
165265,2017-09-29,800,0,"McGinnis Cabin 1,2,3,4",Understory,US Forest Service,47.6618,-114.786,0
175472,2017-09-29,7,0,Huey 284A Broadcast,Broadcast,US Forest Service,47.9944,-114.327,0
176519,2017-10-02,2,0,Forest Heights Handpiles,Hand Piles,US Forest Service,46.5771,-112.296,0
175560,2017-10-02,5,0,CU 15 Handpiles,Hand Piles,US Forest Service,46.564,-112.053,0
164673,2017-10-02,12,3,Battle Ridge/Fairy Lake area,Hand Piles,US Forest Service,45.9087,-110.928,75
175078,2017-10-02,25,15,Marshall Woods 71,Hand Piles,US Forest Service,46.9378,-113.957,225
172856,2017-10-02,141,109,Swift Creek TSI,Hand Piles,US Forest Service,45.8969,-113.735,981
111,2017-10-02,10,5,Dillon District (BC),Hand Piles,US Forest Service,45.4142,-112.864,80
160141,2017-10-03,1,1,St. Regis Compound,Hand Piles,US Forest Service,47.3037,-115.104,10
175560,2017-10-03,15,10,CU 15 Handpiles,Hand Piles,US Forest Service,46.564,-112.053,100
158499,2017-10-03,10,5,BDNF Dillon District Birch Creek Piles,Hand Piles,US Forest Service,45.4575,-112.862,40
173963,2017-10-03,22,22,Roadside 6 Gravelly Range,Landings,US Forest Service,44.8857,-111.696,264
175078,2017-10-03,25,15,Marshall Woods 71,Hand Piles,US Forest Service,46.9378,-113.957,225
172856,2017-10-03,50,50,Swift Creek TSI,Hand Piles,US Forest Service,45.8969,-113.735,450
171905,2017-10-03,4,3,D3 Doolittle Woodcutter,Hand Piles,US Forest Service,45.712,-113.335,12
164673,2017-10-03,8,5,Battle Ridge/Fairy Lake area,Hand Piles,US Forest Service,45.9087,-110.928,125
172855,2017-10-03,125,121,Guide Saddle TSI,Hand Piles,US Forest Service,45.9081,-113.886,1089
176676,2017-10-03,60,0,Beaver Soup 17b Handpiles,Hand Piles,US Forest Service,46.7758,-111.82,0
170839,2017-10-03,1,0,Spread Creek 5932E LP,Landings,US Forest Service,48.8474,-115.858,0
170653,2017-10-03,2,0,Southbound Stewy F-1 HP,Hand Piles,US Forest Service,48.8273,-115.705,0
176674,2017-10-03,10,0,Cabin Gulch 51/51a,Broadcast,US Forest Service,46.3963,-111.191,0
176679,2017-10-03,80,0,Beaver Soup 20 Handpiles,Hand Piles,US Forest Service,46.7827,-111.809,0
164667,2017-10-04,1,1,Moser Jump Off Rd,Hand Piles,US Forest Service,45.5452,-111.012,25
173963,2017-10-04,10,10,Roadside 6 Gravelly Range,Landings,US Forest Service,44.8857,-111.696,120
164768,2017-10-04,3,3,Hyalite area,Hand Piles,US Forest Service,45.4863,-110.972,75
175560,2017-10-04,10,0,CU 15 Handpiles,Hand Piles,US Forest Service,46.564,-112.053,0
2832,2017-10-04,1,1,Hungry Horse Admin piles,Hand Piles,US Forest Service,48.3824,-114.051,10
172855,2017-10-04,100,100,Guide Saddle TSI,Hand Piles,US Forest Service,45.9081,-113.886,900
176678,2017-10-04,75,0,Beaver Soup 19 Handpiles,Hand Piles,US Forest Service,46.7895,-111.823,0
175078,2017-10-04,15,15,Marshall Woods 71,Hand Piles,US Forest Service,46.9378,-113.957,225
176679,2017-10-04,80,0,Beaver Soup 20 Handpiles,Hand Piles,US Forest Service,46.7827,-111.809,0
176676,2017-10-04,60,0,Beaver Soup 17b Handpiles,Hand Piles,US Forest Service,46.7758,-111.82,0
171905,2017-10-04,3,2,D3 Doolittle Woodcutter,Hand Piles,US Forest Service,45.712,-113.335,8
176685,2017-10-05,3,3,Whitefish MTN Resort Chair 5,Other Mechanical,US Forest Service,48.4965,-114.332,90
176584,2017-10-05,3,0,Red Cliff CG,Hand Piles,US Forest Service,45.1772,-111.241,0
175078,2017-10-05,15,0,Marshall Woods 71,Hand Piles,US Forest Service,46.9378,-113.957,0
175118,2017-10-05,1,0,Tamphrey Creek,Hand Piles,US Forest Service,45.3198,-111.18,0
2832,2017-10-06,1,1,Hungry Horse Admin piles,Hand Piles,US Forest Service,48.3824,-114.051,10
170653,2017-10-10,2,0,Southbound Stewy F-1 HP,Hand Piles,US Forest Service,48.8273,-115.705,0
174355,2017-10-10,20,0,"Pilgrim Creek Landings 21A, 24, 25, 26, 27",Landings,US Forest Service,47.97,-115.91,0
172226,2017-10-10,40,0,"DeBaugan Unit 75,77",Understory,US Forest Service,47.3807,-115.26,0
175078,2017-10-10,30,20,Marshall Woods 71,Hand Piles,US Forest Service,46.9378,-113.957,300
168836,2017-10-10,50,0,Dry Joe- 5-Way,Wildlife Habitat,US Forest Service,47.2802,-114.953,0
172322,2017-10-10,99,0,Young Dodge Unit 25,Other Mechanical,US Forest Service,48.944,-115.312,0
176408,2017-10-10,31,0,Tween 13F,Other Mechanical,US Forest Service,48.679,-115.217,0
172268,2017-10-10,56,56,East 255 Trib Unit 12,Other Mechanical,US Forest Service,48.681,-115.427,560
176566,2017-10-10,4,0,Pilgrim ROW,Rights of Way,US Forest Service,47.971,-115.935,0
170657,2017-10-10,1,0,Southbound Stewy F-12 HP,Hand Piles,US Forest Service,48.7868,-115.664,0
174329,2017-10-10,32,0,Huey 287 Broadcast,Broadcast,US Forest Service,47.9828,-114.311,0
157772,2017-10-10,110,0,Boyd Mountain Y2K EMB,Wildlife Habitat,US Forest Service,47.3493,-115.197,0
176405,2017-10-11,99,0,Young Dodge 25,Other Mechanical,US Forest Service,48.945,-115.313,0
175122,2017-10-11,100,0,Porcupine Aspen project,Broadcast,US Forest Service,45.2009,-111.225,0
171543,2017-10-11,75,75,Antimony,Landings,US Forest Service,47.5618,-115.612,3750
175078,2017-10-11,30,25,Marshall Woods 71,Hand Piles,US Forest Service,46.9378,-113.957,375
170653,2017-10-11,2,2,Southbound Stewy F-1 HP,Hand Piles,US Forest Service,48.8273,-115.705,70
175131,2017-10-11,5,0,East Fork Power Line Clearing,Landings,US Forest Service,45.9206,-113.727,0
175133,2017-10-11,5,0,Lower East Fork Powerline Clearing,Landings,US Forest Service,45.9072,-113.786,0
170657,2017-10-11,1,0,Southbound Stewy F-12 HP,Hand Piles,US Forest Service,48.7868,-115.664,0
172851,2017-10-11,39,39,Heinrude fuels Mechanical,Other Mechanical,US Forest Service,48.078,-113.697,1560
172934,2017-10-11,42,0,Big Steep Unit 91,Other Mechanical,US Forest Service,48.7304,-115.366,0
176566,2017-10-11,3,0,Pilgrim ROW,Rights of Way,US Forest Service,47.971,-115.935,0
172544,2017-10-11,1,0,Downing Mtn Lodge,Hand Piles,US Forest Service,46.2302,-114.241,0
176549,2017-10-11,3,0,Ninko Cabin Fuels,Other Mechanical,US Forest Service,48.8574,-114.597,0
170668,2017-10-11,17,0,Southbound Stewy F-22 HP,Hand Piles,US Forest Service,48.8395,-115.656,0
174355,2017-10-11,15,15,"Pilgrim Creek Landings 21A, 24, 25, 26, 27",Landings,US Forest Service,47.97,-115.91,525
170224,2017-10-11,4,0,TBH #18 - Landings,Landings,US Forest Service,45.9285,-114.169,0
173867,2017-10-11,4,0,TBH #18 - Understory,Understory,US Forest Service,45.929,-114.169,0
170668,2017-10-12,17,0,Southbound Stewy F-22 HP,Hand Piles,US Forest Service,48.8395,-115.656,0
175239,2017-10-12,37,0,Huey 266 Grapple Piles,Other Mechanical,US Forest Service,47.9983,-114.359,0
176781,2017-10-12,20,10,Marshall Woods 70,Hand Piles,US Forest Service,46.9232,-113.959,150
176684,2017-10-12,1,1,Swaney RAWS,Hand Piles,US Forest Service,48.4033,-114.754,25
175078,2017-10-12,30,30,Marshall Woods 71,Hand Piles,US Forest Service,46.9378,-113.957,450
176566,2017-10-12,5,4,Pilgrim ROW,Rights of Way,US Forest Service,47.971,-115.935,100
175240,2017-10-12,24,0,Huey 267 Grapple Piles,Other Mechanical,US Forest Service,47.9946,-114.364,0
176570,2017-10-12,1,0,Bull River Campground,Hand Piles,US Forest Service,48.031,-115.843,0
172869,2017-10-12,15,15,HH2WG fuels,Hand Piles,US Forest Service,48.3986,-114.04,300
2832,2017-10-12,1,1,Hungry Horse Admin piles,Hand Piles,US Forest Service,48.3824,-114.051,10
171543,2017-10-12,75,75,Antimony,Landings,US Forest Service,47.5618,-115.612,3750
174355,2017-10-12,10,10,"Pilgrim Creek Landings 21A, 24, 25, 26, 27",Landings,US Forest Service,47.97,-115.91,350
170661,2017-10-12,24,0,Southbound Stewy F-21 HP,Hand Piles,US Forest Service,48.8165,-115.661,0
173944,2017-10-12,3,3,Ashley Comm Site,Hand Piles,US Forest Service,48.282,-114.712,60
6650,2017-10-13,1,0,Cabinet Ranger Station,Hand Piles,US Forest Service,47.8693,-115.621,0
170655,2017-10-13,1,0,Southbound Stewy F-10 HP,Hand Piles,US Forest Service,48.7568,-115.648,0
170661,2017-10-13,24,24,Southbound Stewy F-21 HP,Hand Piles,US Forest Service,48.8165,-115.661,840
170673,2017-10-13,5,5,Southbound Stewy F-4 EP,Other Mechanical,US Forest Service,48.8019,-115.645,175
172934,2017-10-13,42,0,Big Steep Unit 91,Other Mechanical,US Forest Service,48.7304,-115.366,0
172322,2017-10-13,99,99,Young Dodge Unit 25,Other Mechanical,US Forest Service,48.944,-115.312,990
176684,2017-10-13,1,0,Swaney RAWS,Hand Piles,US Forest Service,48.4033,-114.754,0
176570,2017-10-13,1,1,Bull River Campground,Hand Piles,US Forest Service,48.031,-115.843,7
176794,2017-10-13,1,0,Beaver Creek,Hand Piles,US Forest Service,44.9342,-111.362,0
170668,2017-10-13,17,17,Southbound Stewy F-22 HP,Hand Piles,US Forest Service,48.8395,-115.656,595
174774,2017-10-16,2,1,Big Creek admn site,Hand Piles,US Forest Service,48.6012,-114.17,10
175072,2017-10-16,5,0,Downing Mtn,Hand Piles,US Forest Service,46.2291,-114.235,0
175080,2017-10-16,20,0,Marshall Woods 90,Hand Piles,US Forest Service,46.9201,-113.951,0
172864,2017-10-16,6,0,MF#8/Slippery Bill stewardship,Other Mechanical,US Forest Service,48.3663,-113.68,0
170661,2017-10-16,24,0,Southbound Stewy F-21 HP,Hand Piles,US Forest Service,48.8165,-115.661,0
170655,2017-10-16,1,0,Southbound Stewy F-10 HP,Hand Piles,US Forest Service,48.7568,-115.648,0
170668,2017-10-16,17,0,Southbound Stewy F-22 HP,Hand Piles,US Forest Service,48.8395,-115.656,0
165877,2017-10-16,30,28,Fishtrap Piles,Landings,US Forest Service,47.8319,-115.198,224
170780,2017-10-16,57,0,Spread Thick 10 EP,Other Mechanical,US Forest Service,48.83514,-115.88,0
167074,2017-10-16,1,0,Yaak River CG,Hand Piles,US Forest Service,48.5604,-115.974,0
176549,2017-10-16,3,0,Ninko Cabin Fuels,Other Mechanical,US Forest Service,48.8574,-114.597,0
170673,2017-10-16,5,5,Southbound Stewy F-4 EP,Other Mechanical,US Forest Service,48.8019,-115.645,175
172537,2017-10-16,15,0,Redhead Meadowchild 3 EP,Other Mechanical,US Forest Service,48.7798,-115.946,0
172854,2017-10-17,30,0,Firefighter Sale,Other Mechanical,US Forest Service,48.3232,-113.891,0
174490,2017-10-17,1,0,Teepe Mtn Fire LP,Landings,US Forest Service,48.6728,-115.938,0
170471,2017-10-17,18,0,Grizzly 43 EP,Other Mechanical,US Forest Service,48.7382,-115.874,0
170470,2017-10-17,27,0,Grizzly 33 EP,Other Mechanical,US Forest Service,48.767,-115.896,0
170780,2017-10-17,57,0,Spread Thick 10 EP,Other Mechanical,US Forest Service,48.83514,-115.88,0
167148,2017-10-17,2,0,Grizzly Project LP,Landings,US Forest Service,48.81,-115.721,0
166682,2017-10-17,50,0,Clear Creek 2011,Landings,US Forest Service,47.6228,-115.514,0
174239,2017-10-17,5,0,Teepe Mtn Fire Salvage EP,Other Mechanical,US Forest Service,48.6581,-115.956,0
172439,2017-10-17,35,0,Sutton 5000 Unit 30E,Other Mechanical,US Forest Service,48.7182,-115.148,0
174092,2017-10-17,50,10,Cedar Chipmunk,Landings,US Forest Service,47.8579,-113.456,50
176466,2017-10-17,50,0,Red Shiner,Other Mechanical,US Forest Service,48.2514,-114.821,0
172934,2017-10-17,42,0,Big Steep Unit 91,Other Mechanical,US Forest Service,48.7304,-115.366,0
175122,2017-10-17,100,0,Porcupine Aspen project,Broadcast,US Forest Service,45.2009,-111.225,0
170839,2017-10-17,1,0,Spread Creek 5932E LP,Landings,US Forest Service,48.8474,-115.858,0
176785,2017-10-17,20,20,Copper King,Hand Piles,US Forest Service,47.6047,-115.062,400
175452,2017-10-17,10,0,Colt Summit 12/13,Understory,US Forest Service,47.3488,-113.603,0
170472,2017-10-17,29,0,Grizzly 60 EP,Other Mechanical,US Forest Service,48.7526,-115.765,0
167148,2017-10-18,2,0,Grizzly Project LP,Landings,US Forest Service,48.81,-115.721,0
176539,2017-10-18,2,0,Granite Cr-Paulson piles,Rights of Way,US Forest Service,48.3276,-115.583,0
170470,2017-10-18,27,0,Grizzly 33 EP,Other Mechanical,US Forest Service,48.767,-115.896,0
172439,2017-10-18,35,0,Sutton 5000 Unit 30E,Other Mechanical,US Forest Service,48.7182,-115.148,0
176466,2017-10-18,13,0,Red Shiner,Other Mechanical,US Forest Service,48.2514,-114.821,0
170472,2017-10-18,29,0,Grizzly 60 EP,Other Mechanical,US Forest Service,48.7526,-115.765,0
170471,2017-10-18,18,0,Grizzly 43 EP,Other Mechanical,US Forest Service,48.7382,-115.874,0
176408,2017-10-18,31,0,Tween 13F,Other Mechanical,US Forest Service,48.679,-115.217,0
172934,2017-10-18,42,0,Big Steep Unit 91,Other Mechanical,US Forest Service,48.7304,-115.366,0
164136,2017-10-18,1,0,Upper Pipe E1 and E1A,Landings,US Forest Service,48.4795,-115.504,0
175122,2017-10-18,100,70,Porcupine Aspen project,Broadcast,US Forest Service,45.2009,-111.225,2019.5
153510,2017-10-18,1,0,Admin site-Timberlane CG,Hand Piles,US Forest Service,48.494,-115.526,0
176461,2017-10-18,45,0,Ashley Herrig Timber Sale,Other Mechanical,US Forest Service,48.2005,-114.691,0
175072,2017-10-18,5,0,Downing Mtn,Hand Piles,US Forest Service,46.2291,-114.235,0
175122,2017-10-19,100,0,Porcupine Aspen project,Broadcast,US Forest Service,45.2009,-111.225,0
157772,2017-10-19,100,0,Boyd Mountain Y2K EMB,Wildlife Habitat,US Forest Service,47.3493,-115.197,0
172226,2017-10-19,40,0,"DeBaugan Unit 75,77",Understory,US Forest Service,47.3807,-115.26,0
174533,2017-10-19,5,0,SilverBugs,Other Mechanical,US Forest Service,47.977,-115.401,0
168836,2017-10-19,25,0,Dry Joe- 5-Way,Wildlife Habitat,US Forest Service,47.2802,-114.953,0
172878,2017-10-19,30,0,Colt Right of Way Piles,Rights of Way,US Forest Service,47.3668,-113.637,0
174107,2017-10-19,100,100,West Trout Landings,Landings,US Forest Service,47.1289,-115.104,1000
174092,2017-10-19,50,0,Cedar Chipmunk,Landings,US Forest Service,47.8579,-113.456,0
175787,2017-10-20,135,80,Trail Salvage - Cedar Units,Landings,US Forest Service,47.8541,-113.463,1600
174108,2017-10-21,50,20,West Trout Understory,Understory,US Forest Service,47.131100000000004,-115.037,577
172439,2017-10-23,35,35,Sutton 5000 Unit 30E,Other Mechanical,US Forest Service,48.7182,-115.148,350
175131,2017-10-23,5,0,East Fork Power Line Clearing,Landings,US Forest Service,45.9206,-113.727,0
171939,2017-10-23,5,0,D2 Pioneer Byway,Hand Piles,US Forest Service,45.601,-113.094,0
175080,2017-10-23,25,25,Marshall Woods 90,Hand Piles,US Forest Service,46.9201,-113.951,450
175072,2017-10-23,1,1,Downing Mtn,Hand Piles,US Forest Service,46.2291,-114.235,5
176042,2017-10-23,57,57,LWF 62,Hand Piles,US Forest Service,45.8491,-114.248,513
171940,2017-10-23,5,1,D2 Upper Bryant,Hand Piles,US Forest Service,45.776,-113.149,3
176466,2017-10-23,20,0,Red Shiner,Other Mechanical,US Forest Service,48.2514,-114.821,0
168532,2017-10-23,1,0,Warm Springs Campground,Hand Piles,US Forest Service,45.842,-114.04,0
175788,2017-10-23,200,0,Trail Salvage - SB River units,Landings,US Forest Service,47.9718,-113.465,0
172854,2017-10-23,90,90,Firefighter Sale,Other Mechanical,US Forest Service,48.3232,-113.891,2700
170470,2017-10-23,27,27,Grizzly 33 EP,Other Mechanical,US Forest Service,48.767,-115.896,540
170471,2017-10-23,18,0,Grizzly 43 EP,Other Mechanical,US Forest Service,48.7382,-115.874,0
170472,2017-10-23,29,29,Grizzly 60 EP,Other Mechanical,US Forest Service,48.7526,-115.765,580
175133,2017-10-23,5,0,Lower East Fork Powerline Clearing,Landings,US Forest Service,45.9072,-113.786,0
172934,2017-10-23,42,0,Big Steep Unit 91,Other Mechanical,US Forest Service,48.7304,-115.366,0
176040,2017-10-23,30,0,LWF 6,Hand Piles,US Forest Service,45.8487,-114.256,0
168450,2017-10-23,5,0,D2 Canyon Woodcutter,Hand Piles,US Forest Service,45.6498,-112.907,0
170780,2017-10-23,57,0,Spread Thick 10 EP,Other Mechanical,US Forest Service,48.83514,-115.88,0
174108,2017-10-24,20,20,West Trout Understory,Understory,US Forest Service,47.131100000000004,-115.037,577
176408,2017-10-24,31,0,Tween 13F,Other Mechanical,US Forest Service,48.679,-115.217,0
176674,2017-10-24,10,0,Cabin Gulch 51/51a,Broadcast,US Forest Service,46.3963,-111.191,0
176041,2017-10-24,50,50,LWF 8,Hand Piles,US Forest Service,45.835,-114.252,450
172934,2017-10-24,42,0,Big Steep Unit 91,Other Mechanical,US Forest Service,48.7304,-115.366,0
162745,2017-10-24,1,0,Admin site- Pleasant Valley CG,Hand Piles,US Forest Service,48.0397,-115.301,0
174774,2017-10-24,1,0,Big Creek admn site,Hand Piles,US Forest Service,48.6012,-114.17,0
172864,2017-10-24,5,0,MF#8/Slippery Bill stewardship,Other Mechanical,US Forest Service,48.3663,-113.68,0
176042,2017-10-24,57,0,LWF 62,Hand Piles,US Forest Service,45.8491,-114.248,0
170777,2017-10-24,10,0,Spread Thick 14A EP,Other Mechanical,US Forest Service,48.8368,-115.85,0
173573,2017-10-24,1,0,Chrandal Creek,Hand Piles,US Forest Service,45.6075,-114.236,0
175787,2017-10-24,55,45,Trail Salvage - Cedar Units,Landings,US Forest Service,47.8541,-113.463,900
153510,2017-10-24,1,0,Admin site-Timberlane CG,Hand Piles,US Forest Service,48.494,-115.526,0
168825,2017-10-24,5,1,Sparring Bulls LP,Landings,US Forest Service,48.436,-115.849,35
170780,2017-10-24,57,57,Spread Thick 10 EP,Other Mechanical,US Forest Service,48.83514,-115.88,1995
172535,2017-10-25,8,0,Redhead Meadowchild 1A EP,Other Mechanical,US Forest Service,48.7798,-115.946,0
173907,2017-10-25,50,0,Clear Creek Landings,Landings,US Forest Service,47.6286,-115.524,0
173573,2017-10-25,1,1,Chrandal Creek,Hand Piles,US Forest Service,45.6075,-114.236,5
176512,2017-10-25,12,0,Louie 405 Grapple Piles,Other Mechanical,US Forest Service,48.0173,-114.367,0
170471,2017-10-25,18,0,Grizzly 43 EP,Other Mechanical,US Forest Service,48.7382,-115.874,0
172878,2017-10-25,15,15,Colt Right of Way Piles,Rights of Way,US Forest Service,47.3668,-113.637,150
176040,2017-10-25,30,0,LWF 6,Hand Piles,US Forest Service,45.8487,-114.256,0
175239,2017-10-25,37,0,Huey 266 Grapple Piles,Other Mechanical,US Forest Service,47.9983,-114.359,0
176511,2017-10-25,5,0,Louie 404 Grapple Piles,Other Mechanical,US Forest Service,48.0181,-114.371,0
174774,2017-10-25,1,0,Big Creek admn site,Hand Piles,US Forest Service,48.6012,-114.17,0
175240,2017-10-25,24,0,Huey 267 Grapple Piles,Other Mechanical,US Forest Service,47.9946,-114.364,0
176511,2017-10-26,5,0,Louie 404 Grapple Piles,Other Mechanical,US Forest Service,48.0181,-114.371,0
176512,2017-10-26,12,0,Louie 405 Grapple Piles,Other Mechanical,US Forest Service,48.0173,-114.367,0
173580,2017-10-26,7,0,Chessman Flume Handpiles,Hand Piles,US Forest Service,46.4656,-112.191,0
176040,2017-10-26,30,0,LWF 6,Hand Piles,US Forest Service,45.8487,-114.256,0
172887,2017-10-26,100,0,Flat Creek,Hand Piles,US Forest Service,45.7593,-114.385,0
170471,2017-10-27,18,0,Grizzly 43 EP,Other Mechanical,US Forest Service,48.7382,-115.874,0
172418,2017-10-28,16,16,Sutton 5000 Unit 19D,Other Mechanical,US Forest Service,48.7078,-115.174,160
161760,2017-10-28,800,0,Decker gulch,Wildlife Habitat,US Forest Service,46.744,-110.993,0
166912,2017-10-28,262,20,Mass/Geis Unit 25,Broadcast,US Forest Service,46.7133,-110.705,577
172934,2017-10-28,42,42,Big Steep Unit 91,Other Mechanical,US Forest Service,48.7304,-115.366,420
175787,2017-10-30,10,10,Trail Salvage - Cedar Units,Landings,US Forest Service,47.8541,-113.463,200
175788,2017-10-30,200,200,Trail Salvage - SB River units,Landings,US Forest Service,47.9718,-113.465,4000
172535,2017-10-30,8,0,Redhead Meadowchild 1A EP,Other Mechanical,US Forest Service,48.7798,-115.946,0
176511,2017-10-30,5,5,Louie 404 Grapple Piles,Other Mechanical,US Forest Service,48.0181,-114.371,50
170471,2017-10-30,18,18,Grizzly 43 EP,Other Mechanical,US Forest Service,48.7382,-115.874,360
170889,2017-10-30,2,2,East Fork Firewood Cleanup,Hand Piles,US Forest Service,45.9335,-113.717,18
176857,2017-10-30,2,0,Haacke Landings,Landings,US Forest Service,46.4839,-113.889,0
173580,2017-10-30,12,11,Chessman Flume Handpiles,Hand Piles,US Forest Service,46.4656,-112.191,88
176512,2017-10-30,12,12,Louie 405 Grapple Piles,Other Mechanical,US Forest Service,48.0173,-114.367,120
168528,2017-10-30,1,0,McCart Road Firewood,Hand Piles,US Forest Service,45.895,-113.72,0
170387,2017-10-31,10,10,Thompson Creek WUI Hand Piles 3A,Hand Piles,US Forest Service,47.17,-114.95,120
174296,2017-10-31,15,15,"Huey 281A, 282, and 282A Landings",Landings,US Forest Service,47.9841,-114.334,300
174188,2017-10-31,5,0,Wild Cramer Unit 260 Hand Piles,Hand Piles,US Forest Service,48.01,-114.363,0
173580,2017-10-31,8,4,Chessman Flume Handpiles,Hand Piles,US Forest Service,46.4656,-112.191,32
176516,2017-10-31,2,2,Park Lake/Nat'l Extension Fence Piles,Dozer Piles,US Forest Service,46.4586,-112.168,30
175031,2017-10-31,115,0,LWF 4,Hand Piles,US Forest Service,45.8452,-114.261,0
176040,2017-10-31,30,0,LWF 6,Hand Piles,US Forest Service,45.8487,-114.256,0
170889,2017-10-31,3,3,East Fork Firewood Cleanup,Hand Piles,US Forest Service,45.9335,-113.717,27
176857,2017-10-31,2,2,Haacke Landings,Landings,US Forest Service,46.4839,-113.889,40
172854,2017-10-31,20,20,Firefighter Sale,Other Mechanical,US Forest Service,48.3232,-113.891,600
174239,2017-10-31,5,5,Teepe Mtn Fire Salvage EP,Other Mechanical,US Forest Service,48.6581,-115.956,200
176512,2017-10-31,12,0,Louie 405 Grapple Piles,Other Mechanical,US Forest Service,48.0173,-114.367,0
170777,2017-10-31,10,0,Spread Thick 14A EP,Other Mechanical,US Forest Service,48.8368,-115.85,0
174107,2017-10-31,30,2,West Trout Landings,Landings,US Forest Service,47.1289,-115.104,20
176408,2017-10-31,31,31,Tween 13F,Other Mechanical,US Forest Service,48.679,-115.217,310
175187,2017-10-31,50,50,Sunday Fire Salvage,Other Mechanical,US Forest Service,48.6116,-114.749,500
176511,2017-10-31,5,0,Louie 404 Grapple Piles,Other Mechanical,US Forest Service,48.0181,-114.371,0
174774,2017-10-31,1,1,Big Creek admn site,Hand Piles,US Forest Service,48.6012,-114.17,10
174020,2017-10-31,3,3,Sunday Deck Landings,Landings,US Forest Service,48.6098,-114.741,30
176466,2017-10-31,63,5,Red Shiner,Other Mechanical,US Forest Service,48.2514,-114.821,125
174490,2017-10-31,1,1,Teepe Mtn Fire LP,Landings,US Forest Service,48.6728,-115.938,30
172993,2017-11-01,9,9,5 Creeks Unit 28B,Other Mechanical,US Forest Service,48.753,-115.204,90
176040,2017-11-01,30,30,LWF 6,Hand Piles,US Forest Service,45.8487,-114.256,270
173907,2017-11-01,10,10,Clear Creek Landings,Landings,US Forest Service,47.6286,-115.524,500
175031,2017-11-01,115,115,LWF 4,Hand Piles,US Forest Service,45.8452,-114.261,1035
172996,2017-11-01,12,12,5 Creeks 28D Pile,Other Mechanical,US Forest Service,48.7525,-115.205,120
172991,2017-11-01,7,7,5 Creeks Unit 22B Piles,Other Mechanical,US Forest Service,48.7527,-115.186,70
170691,2017-11-01,25,25,Smith Creek Unit C,Dozer Piles,US Forest Service,46.22565,-110.52606,750
172988,2017-11-01,38,38,5 Creeks Unit 22D,Other Mechanical,US Forest Service,48.7534,-115.204,380
172535,2017-11-01,8,8,Redhead Meadowchild 1A EP,Other Mechanical,US Forest Service,48.7798,-115.946,240
175131,2017-11-01,5,1,East Fork Power Line Clearing,Landings,US Forest Service,45.9206,-113.727,20
172994,2017-11-01,3,3,5 Creeks Unit 28C,Other Mechanical,US Forest Service,48.7566,-115.206,30
172473,2017-11-01,12,3,8 Mile Unit 3,Other Mechanical,US Forest Service,48.7372,-115.438,15
175560,2017-11-01,40,8,CU 15 Handpiles,Hand Piles,US Forest Service,46.564,-112.053,80
9239,2017-11-01,2,2,Savenac Nursery,Hand Piles,US Forest Service,47.3928,-115.401,24
170761,2017-11-01,15,15,Tin Mule Machine Piles - North,Other Mechanical,US Forest Service,47.9998,-113.6,375
176466,2017-11-01,58,58,Red Shiner,Other Mechanical,US Forest Service,48.2514,-114.821,1450
9205,2017-11-01,1,1,Cabin City Campground,Hand Piles,US Forest Service,47.3758,-115.252,12
175788,2017-11-01,150,150,Trail Salvage - SB River units,Landings,US Forest Service,47.9718,-113.465,3000
176678,2017-11-01,40,5,Beaver Soup 19 Handpiles,Hand Piles,US Forest Service,46.7895,-111.823,150
174297,2017-11-01,7,0,Huey 281B Landings,Landings,US Forest Service,47.9852,-114.337,0
176866,2017-11-01,1,1,Louie 401 Landing,Landings,US Forest Service,48.0327,-114.382,20
168532,2017-11-01,1,1,Warm Springs Campground,Hand Piles,US Forest Service,45.842,-114.04,9
172985,2017-11-01,15,15,5 Creeks 22G Piles,Other Mechanical,US Forest Service,48.7601,-115.186,150
174107,2017-11-01,40,40,West Trout Landings,Landings,US Forest Service,47.1289,-115.104,400
175240,2017-11-01,24,24,Huey 267 Grapple Piles,Other Mechanical,US Forest Service,47.9946,-114.364,240
175307,2017-11-01,1,1,Meriwether Piles,Hand Piles,US Forest Service,46.8701,-111.902,2
168530,2017-11-01,1,1,East Fork Guard Station,Hand Piles,US Forest Service,45.922,-113.724,9
