DATE,PERMITTED_ACRES,COMPLETED_ACRES,BURN_NAME,BURNTYPE_REPORTED,ENTITY_REQUESTING,LAT_PERMIT,LON_PERMIT,LEGAL_DESCRIP,TONS,BURN_STATUS
2020-06-15,NA,279.3,"Project 9 (Plot 16W,11)",Broadcast,US Department of Energy,37.652,-121.55,NA,279.3,Complete
2020-06-16,140,15,Twin Cities,Broadcast,Bureau of Land Management,38.281,-121.454,NA,2.85,Complete
2020-06-16,30,32,"T12N, R10E",Broadcast,Cal Fire,38.761,-120.884,NA,32,Complete
2020-06-16,55,50,PAWS VMP,Broadcast,Cal Fire,38.2,-120.696,NA,75,Complete
2020-06-19,6,6,Milkweed/Monarch Plots,Broadcast,US Military,39.101,-121.391,NA,7.8,Complete
2020-06-19,100,46,Bobcat Front Field,Broadcast,Cal Fire,38.53,-122.021,NA,34.5,Complete
2020-06-19,200,200,West Central Landfill Unit 4,Broadcast,Cal Fire,40.482,-122.518,NA,430,Complete
2020-06-19,200,248,West Central Landfill Unit 2,Broadcast,Cal Fire,40.489,-122.526,NA,533.2,Complete
2020-06-20,180,125,Bobcat Front Field,Broadcast,Cal Fire,38.53,-122.021,NA,93.75,Complete
2020-06-22,1,1,Oroville Airport,Broadcast,Cal Fire,39.488,-121.62,NA,2,Complete
2020-06-23,2,2,Oroville Airport,Broadcast,Cal Fire,39.488,-121.62,NA,4,Complete
2020-06-23,15,4,Oroville Airport,Broadcast,Cal Fire,39.488,-121.62,NA,8,Complete
2020-06-24,10,10,Grass,Broadcast,Cal Fire,37.143,-122.193,NA,9,Complete
2020-06-24,100,26.2,Amoruso VMP Grasslands,Broadcast,Cal Fire,38.384,-120.969,NA,19.388,Complete
2020-06-25,8,8,Ponotla Piht plot,Broadcast,Another Test,38.731,-122.168,NA,6,Complete
2020-06-25,20,20,Kisi plot,Broadcast,Another Test,38.752,-122.179,NA,15,Complete
2020-06-26,28,28,Camp Roberts Burn Plan - Short Form,Broadcast,Camp Roberts,35.791,-120.806,NA,21,Complete
2020-06-28,40,40,Maxwell Flat,Broadcast,Cal Fire,38.55,-120.031,NA,30,Complete
2020-06-30,20,12,Rod & Gun Unit,Broadcast,US Military,39.096,-121.405,NA,15.6,Complete
2020-06-30,130,53,Hwy 36E,Broadcast,Cal Fire,40.306,-122.081,NA,9.54,Complete
2020-07-01,129,53,Hwy 36E,Broadcast,Cal Fire,40.306,-122.081,NA,9.54,Complete
2020-07-01,118,57,Reef Terrace Prescribed Fire,Broadcast,California State Parks,38.507,-123.23,NA,10.26,Complete
2020-07-02,NA,0.5,Reef Terrace Prescribed Fire,Hand Pile,California State Parks,38.507,-123.23,NA,0.5,Complete
2020-07-02,100,53,"T12N, R10E",Broadcast,Cal Fire,38.761,-120.884,NA,53,Complete
2020-07-03,NA,60,Reef Terrace Prescribed Fire,Hand Pile,California State Parks,38.507,-123.23,NA,60,Complete
2020-07-06,2,2,Small Arms Unit,Broadcast,US Military,39.114,-121.381,NA,2.6,Complete
2020-07-07,35,20,Spring Branch Shooting Area,Broadcast,Bureau of Land Management,40.392,-122.135,NA,28,Complete
2020-07-08,35,50,Spring Branch Shooting Area,Broadcast,Bureau of Land Management,40.392,-122.135,NA,70,Complete
2020-07-14,7,7,Camp Roberts Burn Plan - Short Form,Broadcast,Camp Roberts,35.791,-120.806,NA,91,Complete
2020-07-15,86,86,Lake Sonoma Dam,Broadcast,Cal Fire,38.718,-123.008,NA,172,Complete
2020-07-15,97,97,Small Arms Unit,Broadcast,US Military,39.114,-121.381,NA,126.1,Complete
2020-08-13,50,50,2020 Ishi Conservation Camp Security Burn,Broadcast,Cal Fire,40.314,-121.898,NA,75,Complete
2020-09-03,0.5,1,Lagoon,Broadcast,Santa Barbara County Fire Department,34.408,-119.848,NA,12,Complete
2020-10-21,3,3,Sedgwick Research Burn,Broadcast,Santa Barbara County Fire Department,34.702,-120.036,NA,2.22,Complete
2020-11-03,211,211,Plot 1,Broadcast,Santa Barbara County Fire Department,34.732,-120.382,NA,2743,Complete
2020-11-05,NA,100,West Central Landfill Unit 3,Broadcast,Cal Fire,40.485,-122.524,NA,215,Complete
2020-11-05,NA,100,West Central Landfill Unit 4,Broadcast,Cal Fire,40.482,-122.518,NA,215,Complete
2020-11-10,7,7,Butler Flat A,Broadcast,Mid Klamath Watershed Council,41.334,-123.41,NA,NA,Complete
2020-11-11,7,35,Mokelumne Hill Cemetery District,Broadcast,Cal Fire,38.302,-120.703,NA,52.5,Complete
2020-11-11,138,138,Plot 2A,Broadcast,Santa Barbara County Fire Department,34.702,-120.207,NA,1794,Complete
2020-11-11,160,160,Plot 1,Broadcast,Cal Fire,37.332,-119.884,NA,800,Complete
2020-11-12,4,4,Sugar Pine Pt Campground Piles,Hand Pile,California State Parks,39.055,-120.126,NA,80,Complete
2020-11-12,10,10,Flatiron,Hand Pile,National Park Service,40.458,-121.4,NA,21,Complete
2020-11-12,30,30,Mates Burn,Broadcast,Camp Roberts,35.841,-120.747,NA,390,Complete
2020-11-12,NA,53,Plot 3A,Broadcast,Santa Barbara County Fire Department,34.71,-120.209,NA,689,Complete
2020-11-13,6,5,Tadina CFIP,Broadcast,Wyntoon Timberlands LLC,41.321,-122.293,NA,2.25,Complete
2020-11-14,6,10,Tadina CFIP,Broadcast,Wyntoon Timberlands LLC,41.321,-122.293,NA,4.5,Complete
2020-11-14,6,10,Tadina CFIP,Broadcast,Wyntoon Timberlands LLC,41.321,-122.293,NA,4.5,Complete
2020-11-16,5,4,2018 2019 Northstar Pile Burning Program,Hand Pile,Northstar Fire Department,39.281,-120.12,NA,16.8,Complete
2020-11-16,5,5,BLM Reading Indian Creek Pile rx - Unit #7,Hand Pile,Bureau of Land Management,40.599,-122.874,NA,21,Complete
2020-11-16,5,5,Dog Creek EM Area,Machine Pile,Sierra Pacific Industries,40.993,-122.454,NA,21,Complete
2020-11-16,10,10,Waterman Unit 207,Hand Piles,US Forest Service,40.953,-123.559,NA,0,Complete
2020-11-16,200,10,Fall River Ranch,Machine Pile,"W. M. Beaty & Associates, Inc.",41.094,-121.535,NA,42,Complete
2020-11-16,13.5,13.5,Whiskey Bill THP,Machine Pile,Sierra Pacific Industries,41.117,-122.516,NA,56.7,Complete
2020-11-17,1,1,Administrative Site Piles,Hand Piles,US Fish and Wildlife Services,41.784,-122.044,NA,NA,Complete
2020-11-17,5,2,Waterman Unit 229,Hand Piles,US Forest Service,40.938,-123.54,NA,0,Complete
2020-11-17,10,5,Waterman Unit 207,Hand Piles,US Forest Service,40.953,-123.559,NA,0,Complete
2020-11-17,5,5,BLM Reading Indian Creek Pile rx - Unit #7,Hand Pile,Bureau of Land Management,40.599,-122.874,NA,21,Complete
2020-11-17,5,5,Watson Pile Burn,Hand Piles,Mid Klamath Watershed Council,41.498,-123.505,NA,NA,Complete
2020-11-17,15,15,Papoose EM Area,Machine Pile,Sierra Pacific Industries,40.856,-122.641,NA,63,Complete
2020-11-17,15,15,Bull Pine Pile Burn,Hand Piles,Mid Klamath Watershed Council,41.451,-123.477,NA,NA,Complete
2020-11-17,16,16,Dog Creek EM Area,Machine Pile,Sierra Pacific Industries,40.993,-122.454,NA,67.2,Complete
2020-11-17,10,20,2290,Multiple Fuel Types,US Forest Service,41.493,-123.49,NA,NA,Complete
2020-11-17,30,26.2,Pine Acres,Broadcast,Cal Fire,38.392,-120.652,NA,131,Complete
2020-11-17,34.2,34.2,Segalas Meadow,Hand Pile,US Forest Service,38.387,-120.093,NA,548.226,Complete
2020-11-17,40,40,Countyline North EM Area,Machine Pile,Sierra Pacific Industries,40.872,-122.594,NA,168,Complete
2020-11-18,4,2.5,Sugar Pine Pt S Fire Rd Piles,Hand Pile,California State Parks,39.051,-120.127,NA,50,Complete
2020-11-18,5,5,BLM Reading Indian Creek Pile rx - Unit #7,Hand Pile,Bureau of Land Management,40.599,-122.874,NA,21,Complete
2020-11-18,12.3,7,Waterman Unit 421,Landing Piles,US Forest Service,40.94,-123.542,NA,NA,Complete
2020-11-18,6,7,2245,Multiple Fuel Types,US Forest Service,41.498,-123.508,NA,NA,Complete
2020-11-18,10,10,Dog Creek EM Area,Machine Pile,Sierra Pacific Industries,40.993,-122.454,NA,42,Complete
2020-11-18,10,10,Countyline North EM Area,Machine Pile,Sierra Pacific Industries,40.872,-122.594,NA,42,Complete
2020-11-18,15,15,Salt Creek EM Area,Machine Pile,Sierra Pacific Industries,40.868,-122.551,NA,63,Complete
2020-11-19,5,2,Camp Unit D,Machine Pile,US Forest Service,39.477,-121.135,NA,97,Complete
2020-11-19,4,2.3,Sugar Pine Pt S Fire Rd Piles,Hand Pile,California State Parks,39.051,-120.127,NA,46,Complete
2020-11-19,2.1,3,Waterman Unit 229,Landing Piles,US Forest Service,40.938,-123.54,NA,NA,Complete
2020-11-19,3,3,Waterman Unit 210,Hand Piles,US Forest Service,40.942,-123.548,NA,0,Complete
2020-11-19,10,4,Camp Unit C,Machine Pile,US Forest Service,39.474,-121.141,NA,274.84,Complete
2020-11-19,5,4,Camp Unit G,Hand Pile,US Forest Service,39.485,-121.129,NA,10.16,Complete
2020-11-19,5,5,BLM Reading Indian Creek Pile rx - Unit #7,Hand Pile,Bureau of Land Management,40.599,-122.874,NA,21,Complete
2020-11-19,5,5,Halls EM Area,Machine Pile,Sierra Pacific Industries,41.047,-122.542,NA,21,Complete
2020-11-19,6,6,Trinity Divide Salvage,Machine Pile,US Forest Service,40.818,-122.661,NA,37.8,Complete
2020-11-19,8,8,Salt Creek EM Area,Machine Pile,Sierra Pacific Industries,40.868,-122.551,NA,33.6,Complete
2020-11-19,8,8,2233,Multiple Fuel Types,US Forest Service,41.495,-123.489,NA,NA,Complete
2020-11-19,21,21,Black Fox,Landing Piles,US Forest Service,41.359,121.941,NA,NA,Complete
2020-11-19,130,50,Hirz Suppression Repair,Machine Pile,US Forest Service,41.129,-122.262,NA,1500,Complete
2020-11-20,1,1,Georgetown Divide VMP Piles,Hand Pile,Cal Fire,38.882,-120.832,NA,2.5,Complete
2020-11-20,3,4,2280,Multiple Fuel Types,US Forest Service,41.494,-123.488,NA,NA,Complete
2020-11-20,5,5,BLM Reading Indian Creek Pile rx - Unit #7,Hand Pile,Bureau of Land Management,40.599,-122.874,NA,21,Complete
2020-11-20,5,5,Halls EM Area,Machine Pile,Sierra Pacific Industries,41.047,-122.542,NA,21,Complete
2020-11-20,5,5,Countyline North EM Area,Machine Pile,Sierra Pacific Industries,40.872,-122.594,NA,21,Complete
2020-11-20,5,5,2278,Multiple Fuel Types,US Forest Service,41.497,-123.492,NA,NA,Complete
2020-11-20,4,5,2279,Multiple Fuel Types,US Forest Service,41.494,-123.488,NA,NA,Complete
2020-11-20,15,15,Salt Creek EM Area,Machine Pile,Sierra Pacific Industries,40.868,-122.551,NA,63,Complete
2020-11-20,50,50,Plot 3A,Broadcast,Santa Barbara County Fire Department,34.71,-120.209,NA,650,Complete
2020-11-20,50,50,Hirz Suppression Repair,Machine Pile,US Forest Service,41.129,-122.262,NA,1500,Complete
2020-11-20,NA,55,LUR East Elk Pasture,Broadcast,US Fish and Wildlife Services,37.18,-120.801,NA,165,Complete
2020-11-20,3,78,Harris,Landing Piles,US Forest Service,41.443,121.786,NA,NA,Complete
2020-11-20,20,102,Plot 3B,Broadcast,Santa Barbara County Fire Department,34.713,-120.207,NA,1326,Complete
2020-11-20,561,561,Elk,Machine Piles,US Forest Service,41.367,121.984,NA,NA,Complete
2020-11-21,9,9,Espeknob,Landing Piles,US Forest Service,41.269,122.006,NA,NA,Complete
2020-11-21,1,9,Wash,Landing Piles,US Forest Service,41.274,121.999,NA,NA,Complete
2020-11-21,27,27,Porcupine Glover,Landing Piles,US Forest Service,41.339,121.681,NA,NA,Complete
2020-11-22,7,3,Watermam Unit 203,Landing Piles,US Forest Service,40.99,-123.599,NA,NA,Complete
2020-11-23,0.5,0.5,Ranch CFIP,Machine Pile,Individual,38.569,-120.774,NA,33.8,Complete
2020-11-23,0.5,0.5,Stampede WC,Hand Pile,US Forest Service,39.472,-120.101,NA,0.165,Complete
2020-11-23,0.5,0.5,Truckee DO,Hand Pile,US Forest Service,39.334,-120.168,NA,0.165,Complete
2020-11-23,3,0.8,BCSP Hand Piles,Hand Pile,California State Parks,39.19,-120.131,NA,16,Complete
2020-11-23,2,2,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,2,Complete
2020-11-23,3,2.3,Sugar Pine Pt Campground Piles,Hand Pile,California State Parks,39.055,-120.126,NA,46,Complete
2020-11-23,5,5,Mosquito EM area,Machine Pile,Sierra Pacific Industries,41.017,-122.446,NA,21,Complete
2020-11-23,5,5,Papoose EM Area,Machine Pile,Sierra Pacific Industries,40.856,-122.641,NA,21,Complete
2020-11-23,14,15,Warfel Pile Burn,Hand Piles,Mid Klamath Watershed Council,41.662,-123.468,NA,NA,Complete
2020-11-23,50,25,Hurtz 16,Machine Pile,Crane Mills,40.98,-122.347,NA,42.5,Complete
2020-11-24,0.5,0.5,Prosser WUI,Hand Pile,US Forest Service,39.369,-120.165,NA,6.3,Complete
2020-11-24,1,1,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,1,Complete
2020-11-24,2,1.5,BCSP Hand Piles,Hand Pile,California State Parks,39.19,-120.131,NA,30,Complete
2020-11-24,10,2,Watermam Unit 203,Landing Piles,US Forest Service,40.99,-123.599,NA,NA,Complete
2020-11-24,2,2,Donner Camp,Hand Pile,US Forest Service,39.376,-120.18,NA,0.66,Complete
2020-11-24,3,3,Papoose EM Area,Machine Pile,Sierra Pacific Industries,40.856,-122.641,NA,12.6,Complete
2020-11-24,5,5,Countyline North EM Area,Machine Pile,Sierra Pacific Industries,40.872,-122.594,NA,21,Complete
2020-11-24,5,5,2294,Multiple Fuel Types,US Forest Service,41.485,-123.501,NA,NA,Complete
2020-11-24,25,25,Hurtz 16,Machine Pile,Crane Mills,40.98,-122.347,NA,42.5,Complete
2020-11-24,25,25,Hurtz 19,Machine Pile,Crane Mills,40.971,-122.375,NA,33.25,Complete
2020-11-25,2,0.5,Ranch CFIP,Machine Pile,Individual,38.569,-120.774,NA,33.8,Complete
2020-11-25,1,1,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,1,Complete
2020-11-25,2,1.2,Sugar Pine Pt Campground Piles,Hand Pile,California State Parks,39.055,-120.126,NA,24,Complete
2020-11-25,5,55,SMP not found,UNK,"W. M. Beaty & Associates, Inc.",41.118,-121.508,NA,NA,Complete
2020-11-26,2,2,Ranch CFIP,Machine Pile,Individual,38.569,-120.774,NA,135.2,Complete
2020-11-27,1,1,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,1,Complete
2020-11-27,177,110,Vanoni Ranch,Machine Pile,Cal Fire,38.765,-122.926,NA,7436,Complete
2020-11-28,1,1,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,1,Complete
2020-11-29,12.2,12.2,2020 Mountain View Ranch Road,Broadcast,Cal Fire,38.678,-122.965,NA,14.5668,Complete
2020-11-30,3,0.62,Kelly Lake,Hand Pile,North Coast Resource Management,39.31,-120.579,NA,12.4,Complete
2020-11-30,1,1,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,1,Complete
2020-11-30,2,2,Sugar Pine Pt S Fire Rd Piles,Hand Pile,California State Parks,39.051,-120.127,NA,40,Complete
2020-11-30,5,2,Transition Area Grapple Piles,Machine Pile,US Forest Service,39.476,-120.256,NA,0.08,Complete
2020-11-30,2,2,BCSP Hand Piles,Hand Pile,California State Parks,39.19,-120.131,NA,40,Complete
2020-11-30,5,3,Forest Management Pile Burning,Hand Pile,Leoni Meadows Camp,38.61,-120.504,NA,9,Complete
2020-11-30,4,4,Sugar Pine Pt S Fire Rd Piles,Hand Pile,California State Parks,39.051,-120.127,NA,80,Complete
2020-11-30,500,99,Ukiah VMP,Broadcast,Cal Fire,39.148,-123.253,NA,990,Complete
2020-11-30,50,119,Sagehen Unit 100,Hand Pile,US Forest Service,39.438,-120.231,NA,1904,Complete
2020-12-01,0.25,0.25,Phase 2,Machine Pile,Higgins Ridge LLC,39.879,-121.689,NA,0.225,Complete
2020-12-01,1,0.62,Kelly Lake,Hand Pile,North Coast Resource Management,39.31,-120.579,NA,9.92,Complete
2020-12-01,1,1,Ranch CFIP,Machine Pile,Individual,38.569,-120.774,NA,67.6,Complete
2020-12-01,1,1,Sugar Pine Pt S Fire Rd Piles,Hand Pile,California State Parks,39.051,-120.127,NA,20,Complete
2020-12-01,1,1,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,1,Complete
2020-12-01,1,1,BCSP Hand Piles,Hand Pile,California State Parks,39.19,-120.131,NA,20,Complete
2020-12-01,5,3,SMP not found,UNK,US Forest Service,40.99,-123.599,NA,NA,Complete
2020-12-01,12,12,2021 BV / DH Piles,Machine Piles,US Forest Service,41.277,-120.805,NA,NA,Complete
2020-12-01,32,25,Sagehen Unit 98,Hand Pile,US Forest Service,39.433,-120.23,NA,400,Complete
2020-12-01,50,30,Winton Schaad VMP Spring 2020,Broadcast,Cal Fire,38.436,-120.468,NA,126,Complete
2020-12-01,55,55,Sagehen Unit 282,Hand Pile,US Forest Service,39.433,-120.242,NA,880,Complete
2020-12-01,50,92,Transition Area Grapple Piles,Machine Pile,US Forest Service,39.476,-120.256,NA,3.68,Complete
2020-12-02,2,0.25,Heinrich broadcast burning,Broadcast,Individual,38.614,-120.592,NA,0.0625,Complete
2020-12-02,0.25,0.5,Phase 2,Machine Pile,Higgins Ridge LLC,39.879,-121.689,NA,0.45,Complete
2020-12-02,1,1,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,1,Complete
2020-12-02,1,1,BCSP Hand Piles,Hand Pile,California State Parks,39.19,-120.131,NA,20,Complete
2020-12-02,4,4,422-71a,Hand Pile,US Forest Service,41.268,-123.197,NA,0.64,Complete
2020-12-02,4,4,422-71a,Hand Piles,US Forest Service,41.268,-123.197,NA,NA,Complete
2020-12-02,5.9,5.1,Unit 3- Broadcast,Broadcast,Cal Fire,39.067,-120.971,NA,2.55,Complete
2020-12-02,20,10,Sagehen Unit 61,Hand Pile,US Forest Service,39.431,-120.247,NA,160,Complete
2020-12-02,37,37,Sagehen Unit 98,Hand Pile,US Forest Service,39.433,-120.23,NA,592,Complete
2020-12-02,71,71,Transition Area Grapple Piles,Machine Pile,US Forest Service,39.476,-120.256,NA,2.84,Complete
2020-12-02,161,161,Paynes Creek Wetlands,Broadcast,Bureau of Land Management,40.273,-122.192,NA,177.1,Complete
2020-12-03,1,1,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,1,Complete
2020-12-03,1,1,BCSP Hand Piles,Hand Pile,California State Parks,39.19,-120.131,NA,20,Complete
2020-12-03,4,4,Big Chico Creek Ecological Reserve,Broadcast,CSU Chico Research Foundation,39.846,-121.702,NA,6,Complete
2020-12-03,15,5,2284,Hand Piles,US Forest Service,41.484,-123.498,NA,NA,Complete
2020-12-03,6,6,429-71,Hand Pile,US Forest Service,41.264,-123.201,NA,0.96,Complete
2020-12-03,6,6,429-71,Hand Piles,US Forest Service,41.264,-123.201,NA,NA,Complete
2020-12-03,7,7,EOD Unit,Broadcast,US Military,39.145,-121.391,NA,9.1,Complete
2020-12-03,7,7,422-45,Hand Pile,US Forest Service,41.269,-123.211,NA,1.12,Complete
2020-12-03,7,7,422-47,Hand Pile,US Forest Service,41.273,-123.205,NA,1.12,Complete
2020-12-03,7,7,422-45,Hand Piles,US Forest Service,41.269,-123.211,NA,NA,Complete
2020-12-03,7,7,422-47,Hand Piles,US Forest Service,41.273,-123.205,NA,NA,Complete
2020-12-03,5,10,"Sierraville Piles, 2019-2020",UNK,US Forest Service,39.481,-120.298,NA,NA,Complete
2020-12-03,11.9,11.9,2020 Mountain View Ranch Road,UNK,Cal Fire,38.678,-122.965,NA,NA,Complete
2020-12-03,25,15,Yuba Unit E,Hand Pile,US Forest Service,39.622,-120.523,NA,38.1,Complete
2020-12-03,15,15,Dist. Landings (var. locations),Machine Pile,US Forest Service,39.584,-120.37,NA,9,Complete
2020-12-03,16,16,BJE Unit 17,Hand Pile,US Forest Service,39.297,-120.181,NA,3225.6,Complete
2020-12-03,19,19,422-71,Hand Pile,US Forest Service,41.267,-123.203,NA,3.04,Complete
2020-12-03,19,19,422-71,Hand Piles,US Forest Service,41.267,-123.203,NA,NA,Complete
2020-12-03,75,62,Winton Training Burn 2020-2021,Broadcast,Cal Fire,38.422,-120.295,NA,260.4,Complete
2020-12-04,1,1,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,1,Complete
2020-12-04,1,1,BCSP Hand Piles,Hand Pile,California State Parks,39.19,-120.131,NA,20,Complete
2020-12-04,2,2,Ranch CFIP,Machine Pile,Individual,38.569,-120.774,NA,135.2,Complete
2020-12-04,3,3,Ken SMP 20- 54 Piles,Machine Pile,Individual,39.47,-123.784,NA,120,Complete
2020-12-04,4,23,Big Chico Creek Ecological Reserve,Broadcast,CSU Chico Research Foundation,39.846,-121.702,NA,34.5,Complete
2020-12-04,15,38,Yuba Unit E,Hand Pile,US Forest Service,39.622,-120.523,NA,96.52,Complete
2020-12-04,60,60,UC Hopland SMP 17- 27 Broadcast,Broadcast,Individual,39.001,-123.086,NA,780,Complete
2020-12-05,1,1,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,1,Complete
2020-12-05,2,2,Ranch CFIP,Machine Pile,Individual,38.569,-120.774,NA,135.2,Complete
2020-12-05,3,3,Ken SMP 20- 54 Piles,Machine Pile,Individual,39.47,-123.784,NA,120,Complete
2020-12-05,60,20,UC Hopland SMP 17- 27 Broadcast,Broadcast,Individual,39.001,-123.086,NA,260,Complete
2020-12-05,10,35,Calaveritas Pile Unit,Machine Pile,Cal Fire,38.175,-120.631,NA,525,Complete
2020-12-06,1,1,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,1,Complete
2020-12-06,3,3,Ken SMP 20- 54 Piles,Machine Pile,Individual,39.47,-123.784,NA,120,Complete
2020-12-06,10,5,C211,Broadcast,University of California,38.907,-120.674,NA,140,Complete
2020-12-06,10,7,Calaveritas Pile Unit,Machine Pile,Cal Fire,38.175,-120.631,NA,105,Complete
2020-12-06,40,9.5,Calaveritas Broadcast,Broadcast,Cal Fire,38.174,-120.631,NA,142.5,Complete
2020-12-07,1,1,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,1,Complete
2020-12-07,3,3,Ken SMP 20- 54 Piles,Machine Pile,Individual,39.47,-123.784,NA,120,Complete
2020-12-07,5,5,422-44,Hand Pile,US Forest Service,41.269,-123.22,NA,0.8,Complete
2020-12-07,5,5,422-44,Hand Piles,US Forest Service,41.269,-123.22,NA,NA,Complete
2020-12-07,6,6,422-46,Hand Pile,US Forest Service,41.27,-123.212,NA,0.96,Complete
2020-12-07,6,6,422-46,Hand Piles,US Forest Service,41.27,-123.212,NA,NA,Complete
2020-12-07,5,20,DV 2,Hand Pile,US Forest Service,39.59,-120.075,NA,189,Complete
2020-12-08,1,1,Muroc Golf Course,Machine Pile,US Military,34.905,-117.932,NA,1.8,Complete
2020-12-08,1,1,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,1,Complete
2020-12-08,3,3,Ken SMP 20- 54 Piles,Machine Pile,Individual,39.47,-123.784,NA,120,Complete
2020-12-08,3,3,BJE Unit 49,Hand Pile,US Forest Service,39.304,-120.18,NA,113.4,Complete
2020-12-08,10,9,DV 2,Hand Pile,US Forest Service,39.59,-120.075,NA,85.05,Complete
2020-12-08,25,45,Yuba Unit E,Hand Pile,US Forest Service,39.622,-120.523,NA,114.3,Complete
2020-12-09,1,1,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,1,Complete
2020-12-09,10,1,Moonlight Unit G,Hand Pile,US Forest Service,40.117,-120.71,NA,4,Complete
2020-12-09,2,2,Old Area C,Machine Pile,US Military,34.93,-117.937,NA,3.6,Complete
2020-12-09,3,3,Ken SMP 20- 54 Piles,Machine Pile,Individual,39.47,-123.784,NA,120,Complete
2020-12-09,5,5,Bull Pine Pile Burn,Hand Piles,Mid Klamath Watershed Council,41.451,-123.477,NA,NA,Complete
2020-12-09,12,12,Tadina CFIP,Broadcast,Wyntoon Timberlands LLC,41.321,-122.293,NA,5.4,Complete
2020-12-09,16,14,DV 2,Hand Pile,US Forest Service,39.59,-120.075,NA,132.3,Complete
2020-12-09,15,15,"C612, C620, C640",Broadcast,University of California,38.881,-120.644,NA,870,Complete
2020-12-09,19,17,"Whites, 3R\'s 9",Hand Pile,US Forest Service,41.248,-123.089,NA,2.72,Complete
2020-12-09,19,17,"Whites, 3R\'s 9",Hand Piles,US Forest Service,41.248,-123.089,NA,NA,Complete
2020-12-09,19,19,Yuba Unit E,Hand Pile,US Forest Service,39.622,-120.523,NA,48.26,Complete
2020-12-09,20,20,Six Mile,Hand Pile,US Forest Service,41.235,-123.023,NA,3.2,Complete
2020-12-09,20,20,Six Mile,Hand Piles,US Forest Service,41.235,-123.023,NA,NA,Complete
2020-12-09,23,23,Big Chico Creek Ecological Reserve,Broadcast,CSU Chico Research Foundation,39.846,-121.702,NA,34.5,Complete
2020-12-10,1,1,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,1,Complete
2020-12-10,3,3,Ken SMP 20- 54 Piles,Machine Pile,Individual,39.47,-123.784,NA,120,Complete
2020-12-10,6,4,2244,Multiple Fuel Types,US Forest Service,41.497,-123.507,NA,NA,Complete
2020-12-10,4,6,2243,Multiple Fuel Types,US Forest Service,41.493,-123.504,NA,NA,Complete
2020-12-10,4,15,2216,Multiple Fuel Types,US Forest Service,41.491,-123.495,NA,NA,Complete
2020-12-10,20,20,"C410, C470",Broadcast,University of California,38.894,-120.654,NA,760,Complete
2020-12-10,140,21,Moonlight Unit H,Hand Pile,US Forest Service,40.103,-120.712,NA,84,Complete
2020-12-10,23,23,Big Chico Creek Ecological Reserve,Broadcast,CSU Chico Research Foundation,39.846,-121.702,NA,34.5,Complete
2020-12-11,3,0.5,Sly Park Piles,Hand Pile,Cal Fire,38.718,-120.563,NA,1.5,Complete
2020-12-11,2.1,1.6,2262,Hand Piles,US Forest Service,41.483,-123.51,NA,NA,Complete
2020-12-11,2,2,Ranch CFIP,Machine Pile,Individual,38.569,-120.774,NA,135.2,Complete
2020-12-11,5,2,C250,Broadcast,University of California,38.907,-120.668,NA,60.4,Complete
2020-12-11,2,2,Dave SMP 18-16 Piles,Hand Pile,Individual,39.137,-123.225,NA,2,Complete
2020-12-11,3,3,Ken SMP 20- 54 Piles,Machine Pile,Individual,39.47,-123.784,NA,120,Complete
2020-12-11,14,4,2247,Multiple Fuel Types,US Forest Service,41.498,-123.5,NA,NA,Complete
2020-12-11,9.8,7,2213,Hand Piles,US Forest Service,41.487,-123.488,NA,NA,Complete
2020-12-11,21,9.8,2243,Multiple Fuel Types,US Forest Service,41.493,-123.504,NA,NA,Complete
2020-12-11,10,10,Salt Creek EM Area,Machine Pile,Sierra Pacific Industries,40.868,-122.551,NA,42,Complete
2020-12-11,10,10,Tadina CFIP,Broadcast,Wyntoon Timberlands LLC,41.321,-122.293,NA,4.5,Complete
2020-12-11,14,14,CALFIRE Jackson Demostration Piles,Machine Pile,Individual,39.37,-123.661,NA,560,Complete
2020-12-11,1.6,14,2292,Hand Piles,US Forest Service,41.494,-123.491,NA,NA,Complete
2020-12-11,30,17,Yuba Unit 14,Hand Pile,US Forest Service,39.631,-120.553,NA,43.18,Complete
