Proposal Date,ID,Member ID,Member,Office,Unit Name,Location,Burn Type,Airshed,Impact Zone,Elevation,Tons/Acre,Acres Burned,Proposed Acres,Priority,Latitude,Longitude,Comments,Status,No Burn Reason
11/10/2015,171411,23,Stimson Lumber,CDA,Dead Rose,"Two miles WNW of Rose Lake, idaho, off of hwy #3",Landings,11,None,2500,6,None,50,A,47.5463,-116.5,None,Proposed,None
11/10/2015,173132,23,Stimson Lumber,CDA,Pickle Patch,"Unit is located approximately 3 miles east of Edgemere, ID in T55N R03W Sec 31.  Access to this unit is located off of the Golden Gate Rd.",Landings,11,None,2680,5,None,62,A,48.068,-116.759,None,Proposed,None
11/10/2015,173129,23,Stimson Lumber,CDA,Harey Carey,Located approximately two miles north of Edgemere in T55N R04W Sec 17.  Accessed thru a IDL gate located off of the Spirit Lake Cutoff Rd (approx. 2 miles south of Dufort Rd),Landings,11,None,3300,7,None,120,A,48.122,-116.853,None,Proposed,None
11/10/2015,173220,23,Stimson Lumber,CDA,Dirty Pit,Between Kelso Lake and Long Mountain on the Beaver Lake Ranch,Landings,11,None,3000,4,None,309,A,48.0575,-116.731,None,Proposed,None
11/10/2015,173131,23,Stimson Lumber,CDA,The Bunco,Unit is located T53N R02W Sec 29.  Unit is approximately 6 road miles east (Bunco Rd) of Silverwood Theme Park.,Landings,11,None,2800,7,None,47,A,47.913,-116.593,None,Proposed,None
11/10/2015,173788,23,Stimson Lumber,LIB,Midget Moose,"Naples, ID. Highland Flat.",Landings,11,None,2320,9,None,85,A,48.585,-116.463,None,Proposed,None
11/10/2015,173134,23,Stimson Lumber,CDA,Twenty Two,"Unit is located 3 miles east of Careywood, ID in T54N R02W Sec 20.  Unit is accessed from a gate at the end of RD 22.",Landings,11,None,2760,6,None,163,A,48.01,-116.602,None,Proposed,None
11/10/2015,173130,23,Stimson Lumber,CDA,Southside,Unit is located 3 miles south of Cocolalla Lake.  Accessed from a SLC gate at the end of Southside School Rd.,Landings,11,None,2900,4,None,309,A,48.074,-116.615,None,Proposed,None
11/10/2015,171393,23,Stimson Lumber,CDA,Sage Creek OSR,"South end of Good Hope Road east of Chilco, then east through gate in Green Creek drainage",Landings,11,None,2600,8,None,150,A,47.8942,-116.597,None,Proposed,None
11/10/2015,172674,23,Stimson Lumber,LIB,Lakeview Rehab,None,Jackpot,11,None,3000,92.35,0,35,A,48.6155,-116.931,None,Completed,None
11/10/2015,173416,23,Stimson Lumber,LIB,Penalty Box,Trapper Creek/Rapid Lightning,Landings,11,None,2800,9,None,100,A,48.3945,-116.25,None,Proposed,None
11/10/2015,173097,23,Stimson Lumber,CDA,Montee, unit is located approximately 5 miles west of the community of Cataldo off of Bently Cr road. ,Landings,11,None,2900,2,None,130,A,47.548,-116.329,None,Proposed,None
11/10/2015,173125,23,Stimson Lumber,CDA,Trepus North,Unit is located in T56N R05W Secs 32  and  33.  Access is off of Hoop Loop and gate to unit is located at the end of Dinger Ln. ,Landings,11,None,2700,5,None,316,A,48.1648,-116.974,None,Proposed,None
11/10/2015,172679,23,Stimson Lumber,LIB,Gold Line,Upper Manley Cr / Gold Cup Mt,Landings,11,None,3700,3,40,40,A,48.1906,-116.796,None,Completed,None
11/10/2015,173789,23,Stimson Lumber,LIB,Highstick,"Naples, ID. Ruby Creek.",Landings,11,None,3000,6,None,50,A,48.6275,-116.42,None,Proposed,None
11/10/2015,173146,23,Stimson Lumber,CDA,Cape Horn,"Unit is located on Cape Horn Mtn north of Bayview, ID in T54N R02W Sec 10, 11, 15, 22.  Unit is accessed thru a SLC gate located at the end of RD 22.  ",Landings,11,None,3800,6,None,136,A,48.0013,-116.52,None,Proposed,None
11/10/2015,173873,23,Stimson Lumber,LIB,TNC,Sanborn Creek,Landings,11,None,2300,2,None,240,A,48.2187,-116.887,None,Proposed,None
11/10/2015,172216,23,Stimson Lumber,CDA,FUNKY DUD,SO. OF CATALDO MISSION 2 MILES,Landings,11,Silver Valley,2800,8,None,170,A,47.537,-116.375,None,Proposed,None
11/10/2015,173128,23,Stimson Lumber,CDA,Last Jewel,Unit is located roughly one mile north of Jewel Lake in T56N R03W Sec 32  and  33.  Access is located off of the Jewel Lake Rd.,Landings,11,None,2600,5,None,333,A,48.1545,-116.698,None,Proposed,None
11/10/2015,173140,23,Stimson Lumber,CDA,Blanchard ROW,"Unit is located approximately 3.5 miles north of Blanchard, ID in T55N R05W Sec 31  and  32.  Unit is accessed from a SLC gate located off of HWY 41 3.5 miles north of Blanchard.",Landings,11,None,3800,6,26,26,A,48.0645,-117.008,None,Completed,None
11/11/2015,173416,23,Stimson Lumber,LIB,Penalty Box,Trapper Creek/Rapid Lightning,Landings,11,None,2800,9,0,100,A,48.3945,-116.25,None,Completed,None
11/11/2015,173417,23,Stimson Lumber,LIB,Trap Line,Rapid Lightning,Landings,11,None,3300,9,0,80,A,48.4111,-116.247,None,Completed,None
11/11/2015,173788,23,Stimson Lumber,LIB,Midget Moose,"Naples, ID. Highland Flat.",Landings,11,None,2320,9,0,85,A,48.585,-116.463,None,Completed,None
11/11/2015,173789,23,Stimson Lumber,LIB,Highstick,"Naples, ID. Ruby Creek.",Landings,11,None,3000,6,0,50,A,48.6275,-116.42,None,Completed,None
11/11/2015,172216,23,Stimson Lumber,CDA,FUNKY DUD,SO. OF CATALDO MISSION 2 MILES,Landings,11,Silver Valley,2800,8,0,10,A,47.537,-116.375,None,Completed,None
11/11/2015,171510,23,Stimson Lumber,CDA,Locked In,"T48N, R1E, Sec 8. take I-90 E 27 miles to the Cataldo exit. Go south on S Latour Cr. Road 4 miles. Turn left onto Little Baldy Cr Road, enter through private gate",Landings,11,None,2800,7,28,28,A,47.521,-116.369,None,Completed,None
11/11/2015,173104,23,Stimson Lumber,CDA,Rainbow Stew,This harvest unit is in the Evans drainage approximately 9 miles south of the community or Rose Lake in Kootenai County,Landings,11,None,3680,2,0,85,A,47.426,-116.529,None,Completed,None
11/11/2015,173125,23,Stimson Lumber,CDA,Trepus North,Unit is located in T56N R05W Secs 32  and  33.  Access is off of Hoop Loop and gate to unit is located at the end of Dinger Ln. ,Landings,11,None,2700,5,0,316,A,48.1648,-116.974,None,Completed,None
11/11/2015,173110,23,Stimson Lumber,CDA,Heave Hoy,This harvest unit is 5 miles southwest of the Cataldo community in Kootenai County and is accessed from the Latour Creek Rd. ,Landings,11,None,3260,2,0,118,A,47.52,-116.427,None,Completed,None
11/11/2015,173118,23,Stimson Lumber,CDA,Bee Haven,One mile north of Rose Lake in T49N R01W Sections 28  and  29.,Landings,11,None,3060,4,70,70,A,47.5695,-116.48,None,Completed,None
11/11/2015,172674,23,Stimson Lumber,LIB,Lakeview Rehab,None,Jackpot,11,None,3000,92.35,0,35,A,48.6155,-116.931,None,Completed,None
11/11/2015,173147,23,Stimson Lumber,CDA,Cocoa Crunch/ Scary Hood,"Unit is located approximately 5 miles south of Cocolalla Lake in T54N R02W Secs 7, 8, 17,  and  18.  Unit is accessed from a SLC gate located on Blacktail Rd.",Landings,11,None,3060,4,200,200,A,48.042,-116.608,None,Completed,None
11/11/2015,173129,23,Stimson Lumber,CDA,Harey Carey,Located approximately two miles north of Edgemere in T55N R04W Sec 17.  Accessed thru a IDL gate located off of the Spirit Lake Cutoff Rd (approx. 2 miles south of Dufort Rd),Landings,11,None,3300,7,0,120,A,48.122,-116.853,None,Completed,None
11/11/2015,173108,23,Stimson Lumber,CDA,Arrow Head,This harvest unit is in the Evans drainage approximately 9 miles south of the community or Rose Lake in Kootenai County,Landings,11,None,4560,2,100,185,A,47.4116,-116.486,None,Completed,None
11/11/2015,173135,23,Stimson Lumber,CDA,Strong Fish,"Unit is located approximately 5 miles southwest of Priest River, ID on Hoodoo Mtn in T56N R05W Sec 43  and  T55N R05W Sec 3, 10, 15.  Unit is accessed from a gate at the end of Katelyne Kourt Ln off of Hoop Loop.  ",Landings,11,None,4600,7,188,188,A,48.136,-116.956,None,Completed,None
11/12/2015,171393,23,Stimson Lumber,CDA,Sage Creek OSR,"South end of Good Hope Road east of Chilco, then east through gate in Green Creek drainage",Landings,11,None,2600,8,150,150,A,47.8942,-116.597,None,Completed,None
11/12/2015,173894,23,Stimson Lumber,LIB,IV Pine Creek,Pine Creek,Landings,11,None,2500,3,42,42,A,48.256,-116.929,None,Completed,None
11/12/2015,173125,23,Stimson Lumber,CDA,Trepus North,Unit is located in T56N R05W Secs 32  and  33.  Access is off of Hoop Loop and gate to unit is located at the end of Dinger Ln. ,Landings,11,None,2700,5,316,316,A,48.1648,-116.974,None,Completed,None
11/12/2015,173129,23,Stimson Lumber,CDA,Harey Carey,Located approximately two miles north of Edgemere in T55N R04W Sec 17.  Accessed thru a IDL gate located off of the Spirit Lake Cutoff Rd (approx. 2 miles south of Dufort Rd),Landings,11,None,3300,7,120,120,A,48.122,-116.853,None,Completed,None
11/12/2015,173120,23,Stimson Lumber,CDA,Chatfield East,Unit is 2.5 miles southwest of Rose Lake in T48N R01W Sec. 6.,Landings,11,None,3150,5,66,66,A,47.5396,-116.512,None,Completed,None
11/12/2015,173873,23,Stimson Lumber,LIB,TNC,Sanborn Creek,Landings,11,None,2300,2,240,240,A,48.2187,-116.887,None,Completed,None
11/12/2015,173123,23,Stimson Lumber,CDA,Soggy Bottoms,Unit is located in T54N R02W Sec 9.  Unit is accessed from Crosswhite Rd. which is off of the Little Blacktail Rd. in Bonner County.,Landings,11,None,2500,5,0,160,A,48.047,-116.574,None,Completed,None
11/12/2015,173788,23,Stimson Lumber,LIB,Midget Moose,"Naples, ID. Highland Flat.",Landings,11,None,2320,9,70,85,A,48.585,-116.463,None,Completed,None
11/12/2015,173146,23,Stimson Lumber,CDA,Cape Horn,"Unit is located on Cape Horn Mtn north of Bayview, ID in T54N R02W Sec 10, 11, 15, 22.  Unit is accessed thru a SLC gate located at the end of RD 22.  ",Landings,11,None,3800,6,136,136,B,48.0013,-116.52,None,Completed,None
11/12/2015,173131,23,Stimson Lumber,CDA,The Bunco,Unit is located T53N R02W Sec 29.  Unit is approximately 6 road miles east (Bunco Rd) of Silverwood Theme Park.,Landings,11,None,2800,7,0,47,A,47.913,-116.593,None,Completed,None
11/12/2015,173416,23,Stimson Lumber,LIB,Penalty Box,Trapper Creek/Rapid Lightning,Landings,11,None,2800,9,80,100,A,48.3945,-116.25,None,Completed,None
11/12/2015,173128,23,Stimson Lumber,CDA,Last Jewel,Unit is located roughly one mile north of Jewel Lake in T56N R03W Sec 32  and  33.  Access is located off of the Jewel Lake Rd.,Landings,11,None,2600,5,333,333,A,48.1545,-116.698,None,Completed,None
11/12/2015,172674,23,Stimson Lumber,LIB,Lakeview Rehab,None,Jackpot,11,None,3000,92.35,None,35,A,48.6155,-116.931,None,Proposed,None
11/12/2015,173417,23,Stimson Lumber,LIB,Trap Line,Rapid Lightning,Landings,11,None,3300,9,70,80,A,48.4111,-116.247,None,Completed,None
11/12/2015,173134,23,Stimson Lumber,CDA,Twenty Two,"Unit is located 3 miles east of Careywood, ID in T54N R02W Sec 20.  Unit is accessed from a gate at the end of RD 22.",Landings,11,None,2760,6,163,163,A,48.01,-116.602,None,Completed,None
11/12/2015,173130,23,Stimson Lumber,CDA,Southside,Unit is located 3 miles south of Cocolalla Lake.  Accessed from a SLC gate at the end of Southside School Rd.,Landings,11,None,2900,4,309,309,A,48.074,-116.615,None,Completed,None
11/12/2015,173119,23,Stimson Lumber,CDA,Spike Salvage,Unit is located 1.5 miles southwest of Little Blacktail Mtn. in T55N R03W Sec. 28.,Landings,11,None,3300,4,6,6,A,48.0807,-116.573,None,Completed,None
11/12/2015,173789,23,Stimson Lumber,LIB,Highstick,"Naples, ID. Ruby Creek.",Landings,11,None,3000,6,50,50,A,48.6275,-116.42,None,Completed,None
11/13/2015,173416,23,Stimson Lumber,LIB,Penalty Box,Trapper Creek/Rapid Lightning,Landings,11,None,2800,9,0,20,A,48.3945,-116.25,None,Completed,None
11/13/2015,173903,23,Stimson Lumber,LIB,Moonfire,Rapid Lightning Creek,Landings,11,None,3000,2,60,60,A,48.3965,-116.283,None,Completed,None
11/13/2015,173104,23,Stimson Lumber,CDA,Rainbow Stew,This harvest unit is in the Evans drainage approximately 9 miles south of the community or Rose Lake in Kootenai County,Landings,11,None,3680,2,0,185,A,47.426,-116.529,None,Completed,None
11/13/2015,171495,23,Stimson Lumber,CDA,DEAD ROSE,"take I-90 East 20 miles to the Rose Lake exit. Go south on Hwy 3 approximately 14 miles, turn right onto Rose Creek rd, go 1 mi. ",Landings,11,None,2600,7,110,110,A,47.551,-116.499,None,Completed,None
11/13/2015,173097,23,Stimson Lumber,CDA,Montee, unit is located approximately 5 miles west of the community of Cataldo off of Bently Cr road. ,Landings,11,None,2900,2,0,130,A,47.548,-116.329,None,Completed,None
11/13/2015,173103,23,Stimson Lumber,CDA,Hilltop,This harvest unit is in the Silver Valley one mile west of Kingston and is accessed from a gate off of Silver valley road in Shoshone County,Landings,11,Silver Valley,2600,2,54,54,A,47.547,-116.304,None,Completed,None
11/13/2015,173108,23,Stimson Lumber,CDA,Arrow Head,This harvest unit is in the Evans drainage approximately 9 miles south of the community or Rose Lake in Kootenai County,Landings,11,None,4560,2,0,185,A,47.4116,-116.486,None,Completed,None
11/13/2015,173118,23,Stimson Lumber,CDA,Bee Haven,One mile north of Rose Lake in T49N R01W Sections 28  and  29.,Landings,11,None,3060,4,0,70,A,47.5695,-116.48,None,Completed,None
11/14/2015,173416,23,Stimson Lumber,LIB,Penalty Box,Trapper Creek/Rapid Lightning,Landings,11,None,2800,9,20,20,A,48.3945,-116.25,None,Completed,None
11/16/2015,173110,23,Stimson Lumber,CDA,Heave Hoy,This harvest unit is 5 miles southwest of the Cataldo community in Kootenai County and is accessed from the Latour Creek Rd. ,Landings,11,None,3260,2,0,118,A,47.52,-116.427,None,Completed,None
11/16/2015,173100,23,Stimson Lumber,CDA,BOULDERDASH,"4 miles up Boulder Cr road, turn left on to upper Boulder Cr Rd to private access road at first switchback. ",Landings,12B,None,3700,2,80,80,A,47.225,-116.006,None,Completed,None
11/16/2015,173106,23,Stimson Lumber,CDA,Rusty Young,This harvest unit is located approximately 9 miles south of the community of St Maries in Benewah County Idaho along the Pettis Peak road.,Landings,12B,None,3500,2,100,170,A,47.2393,-116.449,None,Completed,None
11/16/2015,173097,23,Stimson Lumber,CDA,Montee, unit is located approximately 5 miles west of the community of Cataldo off of Bently Cr road. ,Landings,11,None,2900,2,None,130,A,47.548,-116.329,None,Proposed,None
11/16/2015,173108,23,Stimson Lumber,CDA,Arrow Head,This harvest unit is in the Evans drainage approximately 9 miles south of the community or Rose Lake in Kootenai County,Landings,11,None,4560,2,85,85,A,47.4116,-116.486,None,Completed,None
11/16/2015,173104,23,Stimson Lumber,CDA,Rainbow Stew,This harvest unit is in the Evans drainage approximately 9 miles south of the community or Rose Lake in Kootenai County,Landings,11,None,3680,2,85,185,A,47.426,-116.529,None,Completed,None
11/16/2015,173131,23,Stimson Lumber,CDA,The Bunco,Unit is located T53N R02W Sec 29.  Unit is approximately 6 road miles east (Bunco Rd) of Silverwood Theme Park.,Landings,11,None,2800,7,0,47,A,47.913,-116.593,None,Completed,None
11/16/2015,171393,23,Stimson Lumber,CDA,Sage Creek OSR,"South end of Good Hope Road east of Chilco, then east through gate in Green Creek drainage",Landings,11,None,2600,8,0,150,A,47.8942,-116.597,None,Completed,None
11/17/2015,173131,23,Stimson Lumber,CDA,The Bunco,Unit is located T53N R02W Sec 29.  Unit is approximately 6 road miles east (Bunco Rd) of Silverwood Theme Park.,Landings,11,None,2800,7,47,47,A,47.913,-116.593,None,Completed,None
11/17/2015,173110,23,Stimson Lumber,CDA,Heave Hoy,This harvest unit is 5 miles southwest of the Cataldo community in Kootenai County and is accessed from the Latour Creek Rd. ,Landings,11,None,3260,2,0,118,A,47.52,-116.427,None,Completed,None
11/17/2015,173097,23,Stimson Lumber,CDA,Montee, unit is located approximately 5 miles west of the community of Cataldo off of Bently Cr road. ,Landings,11,None,2900,2,0,130,A,47.548,-116.329,None,Completed,None
11/17/2015,173123,23,Stimson Lumber,CDA,Soggy Bottoms,Unit is located in T54N R02W Sec 9.  Unit is accessed from Crosswhite Rd. which is off of the Little Blacktail Rd. in Bonner County.,Landings,11,None,2500,5,160,160,A,48.047,-116.574,None,Completed,None
11/17/2015,171393,23,Stimson Lumber,CDA,Sage Creek OSR,"South end of Good Hope Road east of Chilco, then east through gate in Green Creek drainage",Landings,11,None,2600,8,0,150,A,47.8942,-116.597,None,Completed,Already accomplished
11/18/2015,173097,23,Stimson Lumber,CDA,Montee, unit is located approximately 5 miles west of the community of Cataldo off of Bently Cr road. ,Landings,11,None,2900,2,0,130,A,47.548,-116.329,None,Completed,None
11/18/2015,173104,23,Stimson Lumber,CDA,Rainbow Stew,This harvest unit is in the Evans drainage approximately 9 miles south of the community or Rose Lake in Kootenai County,Landings,11,None,3680,2,100,100,A,47.426,-116.529,None,Completed,None
11/18/2015,173110,23,Stimson Lumber,CDA,Heave Hoy,This harvest unit is 5 miles southwest of the Cataldo community in Kootenai County and is accessed from the Latour Creek Rd. ,Landings,11,None,3260,2,0,118,A,47.52,-116.427,None,Completed,None
11/19/2015,173097,23,Stimson Lumber,CDA,Montee, unit is located approximately 5 miles west of the community of Cataldo off of Bently Cr road. ,Landings,11,None,2900,2,130,130,A,47.548,-116.329,None,Completed,None
11/20/2015,173106,23,Stimson Lumber,CDA,Rusty Young,This harvest unit is located approximately 9 miles south of the community of St Maries in Benewah County Idaho along the Pettis Peak road.,Landings,12B,None,3500,2,70,70,A,47.2393,-116.449,None,Completed,None
11/20/2015,173110,23,Stimson Lumber,CDA,Heave Hoy,This harvest unit is 5 miles southwest of the Cataldo community in Kootenai County and is accessed from the Latour Creek Rd. ,Landings,11,None,3260,2,118,118,A,47.52,-116.427,None,Completed,None
10/11/2016,175102,23,Stimson Lumber,LIB,Midget Moose,Naples. Highland Flat,Landings,11,None,2311,3,0,5,B,48.5783,-116.464,None,Completed,Decided not to burn - other
10/11/2016,174560,23,Stimson Lumber,CDA,Three Sisters Salvage,Unit is accessed thru Rd 22.,Landings,11,None,3800,4,None,117,A,48.018,-116.546,None,Proposed,None
10/11/2016,174562,23,Stimson Lumber,CDA,Powderhorn Salvage,Unit is accessed thru Rd 22.,Landings,11,None,4400,4,None,152,A,48.0001,-116.524,None,Proposed,None
10/11/2016,173108,23,Stimson Lumber,CDA,Arrow Head,This harvest unit is in the Evans drainage approximately 9 miles south of the community or Rose Lake in Kootenai County,Landings,11,None,4560,2,None,1,A,47.4116,-116.486,None,Proposed,None
10/11/2016,174561,23,Stimson Lumber,CDA,Cape Salvage,Accessed thru Rd 22.,Landings,11,None,4200,4,None,110,A,47.9975,-116.513,None,Proposed,None
10/12/2016,174560,23,Stimson Lumber,CDA,Three Sisters Salvage,Unit is accessed thru Rd 22.,Landings,11,None,3800,4,117,117,A,48.018,-116.546,None,Completed,None
10/12/2016,175108,23,Stimson Lumber,LIB,Roman Nose,Naples. Highland Creek,Landings,11,None,3800,3,0,112,A,48.6031,-116.539,None,Completed,Decided not to burn - other
10/12/2016,174562,23,Stimson Lumber,CDA,Powderhorn Salvage,Unit is accessed thru Rd 22.,Landings,11,None,4400,4,152,152,A,48.0001,-116.524,None,Completed,None
10/12/2016,175109,23,Stimson Lumber,LIB,Pack Rat,Samuals. Pack River,Landings,11,None,2321,3,None,363,A,48.4532,-116.553,None,Proposed,None
10/12/2016,175102,23,Stimson Lumber,LIB,Midget Moose,Naples. Highland Flat,Landings,11,None,2311,3,None,5,A,48.5783,-116.464,None,Proposed,None
10/12/2016,174561,23,Stimson Lumber,CDA,Cape Salvage,Accessed thru Rd 22.,Landings,11,None,4200,4,110,110,A,47.9975,-116.513,None,Completed,None
10/12/2016,175110,23,Stimson Lumber,LIB,Penalty Box,Rapid Lightning. Trapper Cr,Landings,11,None,4141,2,0,5,A,48.3862,-116.244,None,Completed,Decided not to burn - other
10/12/2016,173108,23,Stimson Lumber,CDA,Arrow Head,This harvest unit is in the Evans drainage approximately 9 miles south of the community or Rose Lake in Kootenai County,Landings,11,None,4560,2,1,1,A,47.4116,-116.486,None,Completed,None
10/13/2016,175109,23,Stimson Lumber,LIB,Pack Rat,Samuals. Pack River,Landings,11,None,2321,3,None,363,A,48.4532,-116.553,None,Proposed,None
10/13/2016,174528,23,Stimson Lumber,LIB,IV Pine Creek,None,Dozer Piles,11,None,2386,2,None,2,A,48.256,-116.927,None,Proposed,None
10/13/2016,174562,23,Stimson Lumber,CDA,Powderhorn Salvage,Unit is accessed thru Rd 22.,Landings,11,None,4400,4,5,5,A,48.0001,-116.524,None,Completed,None
10/13/2016,175108,23,Stimson Lumber,LIB,Roman Nose,Naples. Highland Creek,Landings,11,None,3800,3,0,112,A,48.6031,-116.539,None,Completed,Decided not to burn - other
10/13/2016,174560,23,Stimson Lumber,CDA,Three Sisters Salvage,Unit is accessed thru Rd 22.,Landings,11,None,3800,4,2,2,A,48.018,-116.546,None,Completed,None
10/13/2016,174522,23,Stimson Lumber,LIB,Lakeview Rehab Jackpot Piles,74 ac slashing and jackpot pile unit on Lakeview Mtn.  Pile sizes average 10 feet diameter x 10 feet ht.,Jackpot,11,None,3382,92.35,0,72,A,48.6128,-116.933,None,Completed,Lack of resources
10/13/2016,174527,23,Stimson Lumber,LIB,Scrawny Johnny,Johnson Cr / Daggett Meadows area hwy 57,Rights of Way,11,None,2617,2,None,70,A,48.3472,-117.004,None,Proposed,None
10/13/2016,175110,23,Stimson Lumber,LIB,Penalty Box,Rapid Lightning. Trapper Cr,Landings,11,None,4141,2,0,5,A,48.3862,-116.244,None,Completed,Decided not to burn - other
10/13/2016,174561,23,Stimson Lumber,CDA,Cape Salvage,Accessed thru Rd 22.,Landings,11,None,4200,4,5,5,A,47.9975,-116.513,None,Completed,None
10/13/2016,172674,23,Stimson Lumber,LIB,Lakeview Rehab,None,Jackpot,11,None,3000,92.35,35,35,A,48.6155,-116.931,None,Completed,None
10/13/2016,174544,23,Stimson Lumber,CDA,McGinley,"Located east of HWY 41.  North of Blanchard, ID.",Landings,11,None,2600,4,None,2,A,48.1125,-116.985,None,Proposed,None
10/13/2016,174552,23,Stimson Lumber,CDA,Dead Hands,Accessed thru the gate at the end of N Good Hope Rd.  Unit begins approximately 1 mile behind gate.,Landings,11,None,3400,4,2,2,A,47.8887,-116.605,None,Completed,None
10/13/2016,175102,23,Stimson Lumber,LIB,Midget Moose,Naples. Highland Flat,Landings,11,None,2311,3,None,5,A,48.5783,-116.464,None,Proposed,None
10/14/2016,174527,23,Stimson Lumber,LIB,Scrawny Johnny,Johnson Cr / Daggett Meadows area hwy 57,Rights of Way,11,None,2617,2,0,70,A,48.3472,-117.004,None,Completed,Lack of resources
10/14/2016,174544,23,Stimson Lumber,CDA,McGinley,"Located east of HWY 41.  North of Blanchard, ID.",Landings,11,None,2600,4,155,5,A,48.1125,-116.985,None,Completed,None
10/14/2016,174552,23,Stimson Lumber,CDA,Dead Hands,Accessed thru the gate at the end of N Good Hope Rd.  Unit begins approximately 1 mile behind gate.,Landings,11,None,3400,4,4,4,A,47.8887,-116.605,None,Completed,None
10/14/2016,174521,23,Stimson Lumber,LIB,Progress,Reeder Creek / Lakeview Mtn,Landings,11,None,2600,3,0,110,A,48.6235,-116.914,None,Completed,Decided not to burn - other
10/14/2016,172674,23,Stimson Lumber,LIB,Lakeview Rehab,None,Jackpot,11,None,3000,92.35,0,35,A,48.6155,-116.931,None,Completed,Already accomplished
10/14/2016,174522,23,Stimson Lumber,LIB,Lakeview Rehab Jackpot Piles,74 ac slashing and jackpot pile unit on Lakeview Mtn.  Pile sizes average 10 feet diameter x 10 feet ht.,Jackpot,11,None,3382,92.35,50,72,A,48.6128,-116.933,None,Completed,None
10/14/2016,174591,23,Stimson Lumber,CDA,Signal Shocker,Located due east of Mica Peak.  Accessed from S Signal Point Rd.,Landings,11,None,4200,5,10,10,A,47.6232,-116.977,None,Completed,None
10/15/2016,174591,23,Stimson Lumber,CDA,Signal Shocker,Located due east of Mica Peak.  Accessed from S Signal Point Rd.,Landings,11,None,4200,5,140,130,A,47.6232,-116.977,None,Completed,None
10/15/2016,174521,23,Stimson Lumber,LIB,Progress,Reeder Creek / Lakeview Mtn,Landings,11,None,2600,3,0,35,A,48.6235,-116.914,None,Completed,Decided not to burn - other
10/16/2016,174587,23,Stimson Lumber,CDA,Carlin Creek,"Located above Carlin Bay on east side of Lake Coeur d' Alene, ID.",Landings,11,None,2800,4,0,160,A,47.5408,-116.714,None,Completed,Decided not to burn - other
10/17/2016,174558,23,Stimson Lumber,CDA,Little BM,Unit is located off of Little Blacktail Mountain Rd.,Landings,11,None,4000,5,312,312,A,48.0801,-116.545,None,Completed,None
10/17/2016,174547,23,Stimson Lumber,CDA,McCabe,"Turn left (Off of HWY 95) onto Lakeshore Dr. south of the Long Bridge into Sandpoint, ID.  Continue on Lakeshore Dr. for approximately 7 miles.  Turn left onto access road thru the adjoining neighbors firewood lot. ",Landings,11,None,2800,4,188,188,A,48.2205,-116.648,None,Completed,None
10/17/2016,174539,23,Stimson Lumber,CDA,Road Horns,Located off of Blacktail Rd.,Landings,11,None,3200,4,24,24,A,48.0837,-116.578,None,Completed,None
10/17/2016,174551,23,Stimson Lumber,CDA,Flack Jacket,"Located east of HWY 41 between Newport, Wa and Blanchard, ID.",Landings,11,None,2600,4,80,80,A,48.1182,-116.985,None,Completed,None
10/17/2016,174542,23,Stimson Lumber,CDA,Moose Pit,"Unit is located off of Blacktail Rd., due west of Little Blacktail Mtn.",Landings,11,None,3000,4,128,128,A,48.0953,-116.575,None,Completed,None
10/17/2016,174556,23,Stimson Lumber,CDA,Scary Hood,"Just north of Careywood, ID turn right onto Blacktail Rd.  Continue 1.5 miles east and gate (green cattle gate) into unit is located on the right.",Landings,11,None,2600,4,693,10,A,48.0418,-116.608,None,Completed,None
10/17/2016,174453,23,Stimson Lumber,CDA,COLD BREW,BURKE CANYON,Landings,11,None,5299,1,5,80,B,47.5274,-115.758,None,Completed,Lack of resources
10/17/2016,174544,23,Stimson Lumber,CDA,McGinley,"Located east of HWY 41.  North of Blanchard, ID.",Landings,11,None,2600,4,5,155,A,48.1125,-116.985,None,Completed,None
10/17/2016,173130,23,Stimson Lumber,CDA,Southside,Unit is located 3 miles south of Cocolalla Lake.  Accessed from a SLC gate at the end of Southside School Rd.,Landings,11,None,2900,4,1,1,A,48.074,-116.615,None,Completed,None
10/17/2016,174457,23,Stimson Lumber,CDA,SKI RUN,KELLOGG,Landings,11,Silver Valley,4938,4,100,100,A,47.4997,-116.149,None,Completed,None
10/18/2016,174468,23,Stimson Lumber,CDA,VICKERY,ENAVILLE,Landings,11,Silver Valley,2356,4,5,78,A,47.5656,-116.247,None,Completed,None
10/18/2016,174453,23,Stimson Lumber,CDA,COLD BREW,BURKE CANYON,Landings,11,None,5299,1,75,80,A,47.5274,-115.758,None,Completed,None
10/18/2016,174467,23,Stimson Lumber,CDA,SLIM PICKINS,WALLACE,Landings,11,Silver Valley,4891,4,172,172,A,47.4688,-115.957,None,Completed,None
10/18/2016,174454,23,Stimson Lumber,CDA,MONTEE ROW,BENTLEY CR RD,Rights of Way,11,None,2598,1,0,20,A,47.5819,-116.411,None,Completed,Lack of resources
10/18/2016,174554,23,Stimson Lumber,CDA,High Stump,Unit is located on the Beaver Lake Ranch.  Accessed thru the North gate on Golden Gate Rd.,Landings,11,None,2800,4,176,176,A,48.0644,-116.754,None,Completed,None
10/18/2016,174461,23,Stimson Lumber,CDA,HOYE,LATOUR CR RD,Landings,11,None,2735,4,30,30,A,47.5117,-116.436,None,Completed,None
